cusip1,cusip2
"00882","04033"
"02364","80409"
"35923","74415"
"58963","35923"
"69319","00311"
"69319","88931"
"00311","88931"
"90474","25263"
"23468","23773"
"02263","11141"
"15897","29095"
"62947","45709"
"87252","88006"
"02263","11141"
"80409","59491"
"45819","82617"
"45819","58890"
"82617","58890"
"90131","68389"
"85264","48374"
"02390","91799"
"45297","83972"
"23437","90911"
"58354","01677"
"90385","29426"
"19324","22579"
"21221","38353"
"20902","26911"
"45736","91858"
"36141","84624"
"01665","69625"
"00504","15897"
"90298","09754"
"50018","00466"
"28935","87661"
"60034","60940"
"21868","53615"
"35985","06826"
"57885","81580"
"04033","24990"
"64098","59491"
"68370","97651"
"23251","12989"
"39963","11141"
"83498","05191"
"34962","67604"
"92343","68389"
"36263","05646"
"36263","90298"
"05646","90298"
"87990","69466"
"11141","02263"
"10977","26905"
"63016","44888"
"39917","92849"
"70932","92982"
"74168","57067"
"83185","76663"
"29228","49976"
"20337","59491"
"62942","68389"
"69288","03743"
"45678","74892"
"31686","98370"
"75054","92849"
"80409","20491"
"97659","58758"
"87179","87178"
"65413","31688"
"62947","66996"
"92343","88632"
"04646","88632"
"04646","12989"
"36832","58728"
"77514","12989"
"29155","12989"
"45193","12711"
"74727","55392"
"39535","92277"
"39535","92277"
"92532","45054"
"45569","83474"
"91819","12417"
"02342","36100"
"20491","23762"
"29970","83545"
"08979","71533"
"08979","53814"
"08979","75052"
"71533","53814"
"71533","75052"
"53814","75052"
"44160","20583"
"25402","45053"
"Y6618","12947"
"74622","35651"
"78567","38023"
"59491","81169"
"45052","25472"
"69463","75034"
"88100","92673"
"59493","87196"
"28166","59497"
"92673","97659"
"49383","00427"
"00308","00309"
"94836","74423"
"21868","27871"
"64121","02364"
"05536","91915"
"81879","64150"
"75720","73612"
"49302","87168"
"89486","34416"
"49331","68406"
"81671","12708"
"56501","45860"
"29304","04312"
"71931","65141"
"78550","46114"
"20045","61179"
"58539","73929"
"Q5567","28252"
"Q5567","92971"
"28252","92971"
"20491","09607"
"28252","Q5567"
"28252","92971"
"Q5567","92971"
"46114","44544"
"79581","12878"
"22163","05697"
"23813","86953"
"26810","86953"
"45085","05697"
"23294","51832"
"15897","71537"
"27881","92673"
"21249","88005"
"61891","74178"
"02263","05697"
"23250","89689"
"83496","59491"
"23260","68400"
"23260","23260"
"23260","29440"
"68400","23260"
"68400","29440"
"23260","29440"
"68236","48338"
"45944","60488"
"46114","64107"
"25615","64107"
"74245","02208"
"70555","46202"
"45707","20562"
"28138","64107"
"45737","11141"
"30194","45705"
"25357","28203"
"45030","74409"
"21248","98370"
"26897","53614"
"11141","80409"
"59491","42220"
"59491","74849"
"09035","01678"
"87987","45638"
"68370","88553"
"71366","44926"
"88985","68389"
"00467","95025"
"27879","29228"
"00307","38893"
"58474","89318"
"11219","92673"
"G2108","86103"
"G2108","03519"
"29683","14913"
"45839","80299"
"30728","37927"
"17312","64088"
"04966","05324"
"55237","70268"
"83485","98431"
"28166","10947"
"19252","76156"
"26873","74134"
"72353","58542"
"50195","20507"
"50195","20069"
"20507","20069"
"M6184","70267"
"20491","16107"
"92957","61179"
"05692","30090"
"92490","59526"
"31810","44084"
"04641","69311"
"04641","59491"
"04641","83327"
"69311","59491"
"69311","83327"
"59491","83327"
"94765","81580"
"83567","49471"
"67418","00732"
"17312","98387"
"74726","91325"
"55288","29970"
"85230","26934"
"68222","03743"
"87866","46043"
"12454","98370"
"49328","00055"
"62900","98133"
"64136","86743"
"64115","83485"
"31182","00306"
"45258","98923"
"45258","75064"
"45258","88553"
"98923","75064"
"98923","88553"
"75064","88553"
"80319","82634"
"46206","74404"
"12340","46120"
"78466","87871"
"80313","86558"
"89409","25591"
"27050","22003"
"62853","02364"
"64086","11141"
"83402","94736"
"05484","92820"
"21218","74178"
"12488","65578"
"78556","75815"
"64140","43869"
"09623","78485"
"44592","29609"
"73119","55367"
"29609","89256"
"29609","59483"
"89256","59483"
"74915","55921"
"30086","45193"
"79466","83434"
"45193","30086"
"09035","00488"
"45666","46114"
"64093","02364"
"28566","83404"
"23762","67005"
"83547","88553"
"88553","00460"
"44971","29641"
"44971","45614"
"29641","45614"
"40480","92763"
"43376","48862"
"16981","18884"
"09079","20563"
"02263","88100"
"73185","43536"
"73119","89058"
"59491","75605"
"53625","46151"
"82620","00846"
"46114","04289"
"46118","73325"
"45727","13912"
"45727","00934"
"45727","36262"
"45727","73612"
"13912","00934"
"13912","36262"
"13912","73612"
"00934","36262"
"00934","73612"
"36262","73612"
"90131","G2108"
"04040","00846"
"48213","18270"
"48213","56176"
"18270","56176"
"04033","12428"
"41145","14890"
"46575","04033"
"92967","45703"
"74843","69917"
"05664","17272"
"80305","M1563"
"69462","05325"
"26933","24990"
"78441","74776"
"04523","44976"
"20491","50297"
"M5659","59491"
"04314","27879"
"87180","45316"
"14082","45288"
"23251","89318"
"78590","04033"
"55081","31839"
"75029","02364"
"25487","75000"
"20491","07749"
"74909","45047"
"74833","98156"
"88632","60714"
"19977","45030"
"45678","80305"
"Y6618","92962"
"21038","45662"
"02364","62008"
"27029","12454"
"74428","59491"
"64114","45919"
"83485","83166"
"91855","83402"
"45689","52202"
"20069","68389"
"04576","45711"
"20536","69264"
"20536","55410"
"20536","55410"
"69264","55410"
"69264","55410"
"55410","55410"
"00427","26870"
"75906","23259"
"04033","19977"
"G0535","89318"
"29609","83492"
"89318","G2108"
"37262","46732"
"25591","26897"
"46118","27032"
"23250","15691"
"37961","04559"
"45920","54570"
"45920","69664"
"45920","85428"
"54570","69664"
"54570","85428"
"69664","85428"
"12427","02364"
"00689","20069"
"54575","00971"
"43740","02364"
"11130","04289"
"59491","14008"
"45697","55383"
"28566","59491"
"75657","75605"
"06828","57915"
"08630","64147"
"59498","21876"
"44993","19886"
"20338","92981"
"69461","08889"
"02364","68338"
"62845","04528"
"23462","83492"
"90307","11141"
"45885","05353"
"15640","79602"
"87149","97659"
"37919","89430"
"25071","00880"
"25071","74766"
"00880","74766"
"83354","73612"
"68389","29384"
"87823","19234"
"25214","26900"
"64431","83354"
"11141","45007"
"13912","59491"
"48665","92178"
"17299","04965"
"74356","46120"
"96534","10970"
"92849","00689"
"74766","59099"
"79466","55481"
"03816","49204"
"46118","09851"
"56501","82617"
"88553","59491"
"14910","64120"
"14910","89486"
"14910","57378"
"14910","83424"
"64120","89486"
"64120","57378"
"64120","83424"
"89486","57378"
"89486","83424"
"57378","83424"
"83402","27877"
"33892","55660"
"37923","98131"
"46575","82617"
"71271","68376"
"44914","75657"
"30307","45048"
"57798","31651"
"53012","68377"
"46120","89404"
"48360","36148"
"16981","64107"
"36132","53579"
"00467","26161"
"45046","13150"
"63649","68389"
"83422","74402"
"83422","87196"
"83422","23462"
"83422","63735"
"74402","87196"
"74402","23462"
"74402","63735"
"87196","23462"
"87196","63735"
"23462","63735"
"04769","63012"
"55921","45874"
"45920","67000"
"68916","59491"
"68916","05276"
"59491","05276"
"62913","75962"
"87113","10805"
"02368","92817"
"94908","80305"
"27883","94768"
"23792","82854"
"23754","45868"
"16981","07750"
"04576","85574"
"59491","45920"
"85954","81309"
"79466","88549"
"29572","92771"
"03156","23332"
"92532","59491"
"53984","83489"
"11219","94661"
"33892","35637"
"83328","67572"
"46206","73612"
"02364","12677"
"67443","64142"
"23792","74162"
"12719","35186"
"45024","15645"
"80914","73089"
"23246","26800"
"92553","8190"
"27883","69552"
"89865","G2108"
"28566","04033"
"00504","5125"
"89688","75107"
"59497","30086"
"42220","40425"
"14964","30309"
"49918","02364"
"92825","20566"
"43134","89425"
"44976","45030"
"16919","16989"
"51086","25659"
"59491","81180"
"63029","88413"
"99001","58530"
"83474","904JV"
"59491","40539"
"11141","74614"
"46493","53837"
"45679","74064"
"05688","37377"
"74202","88009"
"44415","80105"
"44415","63022"
"45258","80105"
"45258","63022"
"81713","73925"
"00467","25860"
"25402","75912"
"45114","75912"
"25402","62962"
"45114","62962"
"25402","55232"
"25402","21778"
"45114","55232"
"45114","21778"
"78390","92244"
"56275","45920"
"26781","45920"
"88872","29227"
"55082","86561"
"02089","82500"
"13784","86681"
"30313","45920"
"89426","29884"
"59491","23276"
"87160","45920"
"02686","88016"
"75000","75819"
"00467","81583"
"68916","41130"
"86779","87944"
"86779","95988"
"86779","86778"
"86779","76975"
"86779","21137"
"59491","57687"
"59491","59195"
"53579","59195"
"45780","07816"
"91345","44872"
"11141","33642"
"29513","26218"
"65245","23860"
"59491","57687"
"33785","24718"
"02364","83569"
"02364","89233"
"70636","89274"
"00467","89074"
"13466","86778"
"19886","44949"
"73926","03867"
"92571","44549"
"88553","11132"
"28411","45717"
"M6702","14918"
"61219","46533"
"23789","16281"
"91179","88510"
"70531","20267"
"79970","45920"
"57694","09050"
"26873","16139"
"45346","11102"
"M7024","74414"
"75655","55435"
"04960","89632"
"82617","89969"
"48213","35955"
"00780","35955"
"23408","62905"
"59491","18681"
"51869","15514"
"51869","49178"
"51869","9044J"
"30185","26933"
"Y6618","26933"
"85491","26933"
"45726","26933"
"05346","26933"
"23472","20455"
"56058","20455"
"75051","48595"
"45862","48595"
"55347","05595"
"78650","46322"
"91860","55308"
"91860","74269"
"02263","74725"
"75191","74182"
"50195","61467"
"46493","17163"
"80582","28584"
"82549","87927"
"82007","10304"
"13703","88510"
"68268","92204"
"92204","92204"
"59491","17160"
"44593","62840"
"37974","62840"
"44593","23826"
"37974","23826"
"59491","90211"
"83474","46571"
"83474","69870"
"89470","00325"
"56501","21083"
"29572","00924"
"68389","89668"
"89668","01133"
"15640","73930"
"13703","83569"
"29399","68368"
"92989","58558"
"98486","03349"
"64121","25857"
"68238","44686"
"29609","86560"
"29609","35959"
"70268","70423"
"70268","25447"
"46048","87648"
"58479","87648"
"00324","26864"
"46119","80674"
"50722","20496"
"85223","33835"
"87113","29482"
"63938","52729"
"74455","10317"
"69776","64093"
"04033","90921"
"45819","88660"
"81628","03349"
"48235","25236"
"85223","82533"
"62857","74456"
"74987","84842"
"15918","45920"
"92763","05595"
"68916","98511"
"30334","68215"
"61180","62905"
"46093","90316"
"81989","81988"
"81989","44921"
"46086","58546"
"14143","02649"
"80305","83367"
"59491","91731"
"68389","17296"
"04524","16281"
"00815","78548"
"39119","78548"
"911","12623"
"78390","12623"
"41123","04491"
"45030","54946"
"46575","82619"
"59491","48190"
"68563","54946"
"88094","49712"
"45920","17041"
"68389","17041"
"91221","17041"
"45920","17275"
"68389","17275"
"91221","17275"
"83485","00738"
"53619","03802"
"44544","98974"
"64079","03164"
"92386","03164"
"74719","98900"
"19123","00846"
"29935","25393"
"83509","904JV"
"23806","904JV"
"26807","62905"
"78400","65443"
"39137","89014"
"39150","89014"
"23788","91879"
"63027","08589"
"92553","46533"
"18270","29585"
"30341","74241"
"65348","12735"
"59491","49712"
"60255","72581"
"68371","00504"
"12417","44921"
"62863","98594"
"27908","65332"
"82673","26936"
"20491","49925"
"64084","71375"
"G3017","17281"
"G3017","42907"
"50297","25405"
"26804","25405"
"59284","62007"
"81313","00310"
"74727","45920"
"00326","9044J"
"71366","69664"
"23480","03349"
"02263","46662"
"88632","48265"
"95698","03349"
"87678","54151"
"87322","81808"
"92673","45814"
"87660","29667"
"55027","78387"
"68340","83486"
"74133","83486"
"43378","00331"
"07711","23236"
"59977","45408"
"68389","13904"
"55984","45448"
"00467","50060"
"75605","83569"
"74623","74140"
"25071","81988"
"47715","65388"
"47715","23383"
"02263","11102"
"20512","49290"
"20512","86561"
"90521","74182"
"68367","74182"
"92734","48373"
"04033","83401"
"36087","65656"
"98399","36262"
"92763","12623"
"20678","01074"
"60717","85190"
"98960","48590"
"44873","45428"
"69941","44929"
"75907","12323"
"88632","80862"
"98487","86870"
"67190","52069"
"74993","27746"
"68407","M2559"
"83170","74372"
"40786","92349"
"27874","45089"
"27874","45096"
"48115","69481"
"62947","43357"
"60645","01884"
"60645","00248"
"60645","39938"
"60645","66953"
"60645","78004"
"60645","98982"
"49720","45710"
"92532","33639"
"20069","23380"
"20069","35955"
"20069","45603"
"20069","12416"
"80305","23380"
"59491","23380"
"80305","35955"
"59491","35955"
"80305","45603"
"59491","45603"
"80305","12416"
"59491","12416"
"83485","45347"
"87434","41138"
"89692","53619"
"68269","07813"
"92749","38192"
"68397","68614"
"27874","34468"
"89180","68221"
"83402","89969"
"52465","86681"
"82854","45920"
"M8743","98976"
"83474","83326"
"83474","60676"
"04033","11130"
"11141","11130"
"37948","99220"
"52729","881"
"02263","11102"
"45660","76097"
"95698","81180"
"50313","26937"
"91086","24702"
"83474","73642"
"38170","73642"
"46575","15109"
"66993","42823"
"66993","82634"
"30185","35981"
"76663","35660"
"88632","24709"
"46575","24709"
"67000","00971"
"83567","86957"
"52465","82633"
"57685","00460"
"88659","74308"
"02263","80366"
"02263","64139"
"90299","73745"
"00375","07367"
"75055","40991"
"05307","44570"
"46575","09533"
"69461","92540"
"04033","00655"
"53614","20605"
"80305","82619"
"85920","29416"
"20069","29416"
"91208","90506"
"04835","41021"
"83504","98290"
"83504","80111"
"83504","49916"
"71925","00209"
"39535","24702"
"37951","67849"
"92812","45252"
"68389","31545"
"23478","81691"
"29628","04363"
"11208","82619"
"17737","44889"
"48347","35171"
"48214","52729"
"38072","70191"
"00971","75634"
"46114","30042"
"78580","00888"
"02364","63022"
"59491","09347"
"71271","45920"
"83504","91382"
"75606","67124"
"75024","68989"
"04382","45920"
"87160","88366"
"98191","46601"
"81743","05739"
"05485","07787"
"05485","13606"
"05485","64149"
"05485","62164"
"75441","35981"
"25615","68269"
"74455","00321"
"44873","92987"
"04314","42823"
"80305","20449"
"01380","48265"
"00393","49649"
"58479","04626"
"04890","82632"
"04890","34385"
"69882","46284"
"12452","45581"
"Y6618","80401"
"Y6618","88549"
"82617","65490"
"45056","50577"
"09167","82924"
"68219","26828"
"22901","68376"
"25401","N4449"
"92540","52994"
"78493","24709"
"86430","74295"
"23258","93445"
"98487","82889"
"88872","97313"
"38190","78717"
"86558","9044J"
"43358","9044J"
"47119","9044J"
"02148","20449"
"30152","64085"
"72706","86818"
"23477","86818"
"98919","12760"
"02364","14450"
"58445","83480"
"22564","31709"
"02263","56503"
"83542","20449"
"59491","35959"
"87099","86681"
"83471","69387"
"59491","03349"
"59491","53499"
"59491","45920"
"59491","41068"
"43358","35959"
"26871","35959"
"43358","44921"
"26871","44921"
"43358","48638"
"43358","12416"
"26871","48638"
"26871","12416"
"25464","74907"
"54014","92386"
"54014","29498"
"54014","00901"
"54014","61486"
"31829","29585"
"27898","60855"
"83402","87971"
"64089","74179"
"23249","904JV"
"83503","904JV"
"59491","23383"
"48360","48265"
"10788","00302"
"45709","88910"
"45709","35961"
"45709","83569"
"45709","89149"
"45709","57687"
"45709","24902"
"30225","36094"
"92985","31942"
"64121","03349"
"59491","24878"
"59491","18051"
"59491","60682"
"59491","00956"
"59491","98387"
"41318","56169"
"75657","67622"
"68248","55990"
"83474","88919"
"83474","87407"
"91860","87956"
"37969","10804"
"30336","02491"
"00322","92784"
"30069","76206"
"10012","25415"
"10012","69647"
"07714","16920"
"13912","11053"
"20491","74614"
"89318","35955"
"89318","26930"
"89318","82495"
"42829","30335"
"68389","60367"
"67105","11942"
"62858","00057"
"89318","45174"
"76771","35700"
"89689","86131"
"N7716","86460"
"58411","00901"
"23236","22491"
"60871","43357"
"94737","12729"
"26871","60676"
"26871","36962"
"20267","12729"
"21832","60449"
"G3017","47771"
"59491","20449"
"59491","45814"
"12716","45244"
"25616","60682"
"63018","10302"
"63018","60682"
"63018","50117"
"87867","88553"
"11141","83880"
"82657","67130"
"19201","89612"
"36965","17285"
"87151","63022"
"11141","46571"
"00467","46571"
"46684","46571"
"11141","04492"
"00467","04492"
"46684","04492"
"68337","20470"
"83330","24714"
"68916","80303"
"68916","88906"
"68916","45061"
"68916","65369"
"68916","65476"
"68916","12416"
"68916","23445"
"68916","87404"
"68916","904JV"
"68916","5"
"68916","5"
"68916","10"
"68916","10"
"68916","10"
"68916","7.5"
"68916","5"
"68916","5"
"02208","74789"
"20413","97772"
"69917","24709"
"00313","20934"
"04033","69914"
"88554","69914"
"60850","69914"
"70817","11016"
"67023","45244"
"81788","60493"
"76211","98169"
"03662","42823"
"83570","45088"
"78567","45088"
"65455","22768"
"65455","36111"
"65455","86561"
"65455","88903"
"65455","80301"
"59140","84766"
"46684","46571"
"46684","82441"
"46684","43385"
"46684","65455"
"46684","04339"
"46684","87404"
"46684","9044J"
"10788","89108"
"10788","85251"
"81580","84842"
"80305","42823"
"80305","86326"
"67639","82634"
"64157","55990"
"46088","9044J"
"59487","9044J"
"00467","36088"
"00467","69285"
"00467","36096"
"81804","09095"
"98406","06699"
"86272","48381"
"23294","79574"
"84925","29282"
"45678","31863"
"90920","06570"
"92983","82619"
"88632","65461"
"92673","45920"
"48360","45920"
"21868","31937"
"98942","57688"
"98942","83569"
"98942","904JV"
"11141","87656"
"23437","23276"
"89318","86560"
"44592","86560"
"82003","81924"
"83501","03784"
"87104","83536"
"21684","68609"
"21684","42907"
"21684","37048"
"19089","49803"
"50277","25385"
"74717","25385"
"40221","12323"
"90001","20455"
"90001","68396"
"90001","68202"
"83474","9044J"
"67127","06968"
"67127","78567"
"67127","48421"
"67127","65428"
"29854","00221"
"50011","91373"
"38469","29266"
"05485","30334"
"86474","74068"
"05305","00823"
"17278","44932"
"17278","87987"
"80305","81661"
"81633","81569"
"64154","87885"
"68379","G4911"
"64108","Q7846"
"45347","05245"
"00733","35955"
"87196","35955"
"00733","88910"
"00733","67042"
"87196","88910"
"87196","67042"
"44544","65322"
"74150","83326"
"68379","45059"
"13750","49207"
"62536","49207"
"68379","46182"
"68379","29980"
"45053","05464"
"46059","05464"
"44886","05464"
"01628","05464"
"45053","22768"
"46059","22768"
"44886","22768"
"01628","22768"
"68379","46182"
"28228","62942"
"28228","60682"
"28228","62905"
"28228","62962"
"28228","81602"
"G6754","25501"
"G6754","36319"
"G6754","44934"
"69663","53578"
"G6754","90967"
"64086","92826"
"M1563","44898"
"02364","62942"
"M1563","45920"
"88632","65461"
"22583","74180"
"29241","M2559"
"69457","83370"
"90147","10317"
"83567","87405"
"68575","29266"
"83292","89639"
"40425","05245"
"49929","13904"
"27878","52542"
"74987","36854"
"73169","88932"
"46492","76103"
"49302","86862"
"59284","03349"
"11219","88009"
"57632","13969"
"89189","25587"
"94763","28141"
"83446","37935"
"88077","37935"
"45678","24713"
"98942","88923"
"98942","47125"
"98942","78343"
"98942","83501"
"02089","88923"
"48071","88923"
"02089","47125"
"48071","47125"
"02089","78343"
"48071","78343"
"02089","83501"
"48071","83501"
"17242","69285"
"55411","48216"
"04033","48216"
"87667","48216"
"23465","71837"
"20491","83407"
"51710","03880"
"73701","36916"
"74163","98888"
"35986","05963"
"50011","83499"
"29363","904JV"
"77432","68215"
"65413","23559"
"00314","88915"
"02364","17296"
"04033","33892"
"04033","46084"
"78731","9045V"
"31756","00971"
"04523","62950"
"62643","42823"
"45692","04268"
"04033","62905"
"04033","86561"
"42824","62905"
"42824","86561"
"90001","89149"
"90001","83569"
"90001","62905"
"90001","35959"
"90001","43357"
"90001","60677"
"90001","93690"
"90001","9044J"
"42824","62905"
"04033","62905"
"42824","86561"
"04033","86561"
"92354","04525"
"23239","04525"
"00846","20449"
"89486","12416"
"89486","62905"
"89486","47110"
"89486","57687"
"89486","9044J"
"65413","12416"
"65413","62905"
"65413","47110"
"65413","57687"
"65413","9044J"
"46059","12416"
"46059","62905"
"46059","47110"
"46059","57687"
"46059","9044J"
"59491","89149"
"65463","25393"
"46185","36916"
"53631","05370"
"53631","05341"
"36875","9126"
"63018","68773"
"63018","88910"
"03232","17112"
"68406","44420"
"68406","59494"
"68406","44921"
"24275","87885"
"05685","34631"
"25416","12675"
"46575","42826"
"46575","82946"
"80305","25152"
"26873","54945"
"00206","47601"
"87998","91859"
"00427","73930"
"62947","17339"
"68386","37930"
"12606","74416"
"64151","47103"
"04769","47103"
"26934","47103"
"44921","87835"
"00730","87835"
"66996","83095"
"00467","59084"
"00467","69340"
"48213","59084"
"48213","69340"
"13890","12682"
"12727","45296"
"12727","904JV"
"48360","03349"
"59491","81797"
"05338","52637"
"57799","45821"
"57799","65390"
"81567","45920"
"98942","60682"
"98942","68396"
"98942","89149"
"45057","06477"
"83584","82946"
"83584","87952"
"27352","35660"
"04033","35660"
"82617","35660"
"59491","12698"
"59491","20449"
"27865","85524"
"37189","12336"
"82617","53499"
"75605","65490"
"80305","44248"
"80305","58768"
"80305","82085"
"80305","93886"
"80305","94742"
"80305","96217"
"80305","49429"
"48213","62942"
"48213","43710"
"26871","78803"
"83573","15916"
"83573","19863"
"75606","05469"
"44104","05469"
"00177","05469"
"00313","76657"
"43379","35904"
"40515","86681"
"04033","91339"
"69457","04510"
