cusip1,cusip2
"29109","97314"
"04523","01038"
"98399","27934"
"25591","00648"
"64069","93209"
"53941","92992"
"23754","44953"
"02080","87488"
"59491","97750"
"01678","89187"
"55916","29288"
"29433","59166"
"57805","87192"
"78679","81391"
"23535","83443"
"31822","81763"
"97730","51495"
"75954","74522"
"46165","44962"
"46682","59087"
"00472","68363"
"45245","50020"
"86879","49464"
"74808","09622"
"46240","59024"
"40091","88122"
"61911","25612"
"87157","34647"
"80864","73953"
"88018","89344"
"28934","68255"
"24664","35706"
"96682","04289"
"64182","18502"
"89338","89603"
"73089","30245"
"60742","05798"
"71528","29105"
"26881","40119"
"63019","40419"
"10464","56070"
"92553","05393"
"63034","88407"
"85566","86879"
"35981","78465"
"60721","97730"
"55506","14827"
"37971","56275"
"68397","63078"
"86266","37151"
"23829","56659"
"04622","45548"
"04299","81391"
"28639","37196"
"45245","23835"
"55347","88113"
"04651","59476"
"78411","44907"
"87457","98178"
"56204","83160"
"97742","48429"
"25418","37914"
"87823","88112"
"29426","60467"
"58998","83560"
"05074","69639"
"05192","70192"
"55305","92697"
"34971","17940"
"64115","95750"
"89692","91021"
"48189","68188"
"56501","05428"
"81749","75650"
"22357","12738"
"81749","71900"
"81749","70184"
"92049","03870"
"65892","68255"
"98974","59491"
"29511","64020"
"50399","82093"
"48369","48377"
"71915","68565"
"63934","60746"
"55029","64064"
"64071","04298"
"23792","54090"
"20670","98857"
"23953","19074"
"59497","33758"
"59497","90304"
"33758","90304"
"69925","00143"
"55921","38095"
"10504","92693"
"08667","19724"
"83561","81380"
"13703","78401"
"68219","29508"
"75756","28667"
"01038","49922"
"15964","74517"
"94772","53989"
"12305","30378"
"97742","23836"
"83215","44834"
"83443","92547"
"20602","73738"
"45225","29457"
"78548","82705"
"23829","02081"
"04523","88553"
"67127","37519"
"59270","63934"
"11141","73974"
"64158","75906"
"69936","47095"
"54575","89108"
"55506","92199"
"29317","92574"
"45199","25359"
"87682","80427"
"55916","91883"
"46564","63934"
"64121","05235"
"02048","69788"
"25433","17261"
"97467","45139"
"18456","65620"
"36211","68264"
"09373","03745"
"1941","59491"
"37920","58156"
"71375","36109"
"81824","11765"
"34682","37985"
"03675","02342"
"82995","01037"
"83402","45212"
"42342","68245"
"64120","92343"
"24705","54136"
"19058","12414"
"01678","78548"
"89969","30303"
"05318","04321"
"25051","50385"
"87106","46202"
"83500","21089"
"87481","46202"
"81393","24706"
"74834","87113"
"65354","78114"
"64120","75657"
"29433","71919"
"88650","18491"
"89376","28222"
"71356","68338"
"24808","53939"
"87142","64126"
"20263","74515"
"90176","12858"
"36491","59814"
"31585","64070"
"89376","7860"
"25608","98173"
"83443","96519"
"69941","68560"
"46694","53167"
"55916","45139"
"34971","40117"
"21076","24483"
"25467","63065"
"62859","26992"
"56624","60267"
"78462","99043"
"63579","36304"
"46223","68248"
"91736","53608"
"12328","79466"
"46059","00522"
"37915","87528"
"48571","75749"
"15241","68199"
"71385","00554"
"45857","84740"
"22579","79466"
"88681","88115"
"59069","77667"
"75086","09586"
"74913","61770"
"11434","03534"
"75776","75147"
"29468","71377"
"11162","63649"
"99043","28568"
"00472","62942"
"64718","7974"
"M9754","09170"
"51601","73309"
"67127","55503"
"45679","20351"
"57801","41269"
"26818","87150"
"64120","78548"
"46195","58003"
"60467","69925"
"7974","87175"
"29457","46538"
"71385","94117"
"92343","70458"
"76932","N3537"
"36178","83312"
"63053","69005"
"39808","65354"
"79466","94768"
"91935","25506"
"45611","83593"
"87301","56491"
"97648","82998"
"04353","25614"
"04353","68422"
"25614","68422"
"00554","05314"
"86558","28815"
"68397","71385"
"46694","29509"
"70655","81637"
"74808","58040"
"60267","75389"
"73612","59491"
"56070","87793"
"81380","30374"
"26869","81108"
"22428","21248"
"91874","70553"
"46600","29644"
"35093","71564"
"00554","54090"
"58540","59491"
"05441","64064"
"36491","04651"
"88512","92578"
"45252","86673"
"55444","51953"
"04314","19395"
"05441","59532"
"00724","80305"
"98310","60643"
"26936","69558"
"98128","92193"
"04661","71966"
"40393","74818"
"74515","35933"
"01773","67851"
"46203","78705"
"18683","55501"
"88112","78687"
"92541","36302"
"34952","09020"
"75572","26989"
"83627","40149"
"59497","87120"
"80305","83197"
"91729","68358"
"45052","92361"
"81412","97773"
"87939","46994"
"81412","70568"
"35998","82998"
"45158","39937"
"74736","59533"
"34378","66996"
"26995","17185"
"42252","46698"
"23813","30262"
"53619","82714"
"20269","21256"
"69560","20269"
"59106","46698"
"69917","75193"
"87170","98376"
"22357","67150"
"45885","46060"
"88740","46196"
"G8147","06039"
"04314","35918"
"17040","23511"
"27885","46492"
"55918","42068"
"30250","25417"
"03666","55639"
"45418","44544"
"59533","57810"
"78686","45868"
"12738","57685"
"74834","20531"
"12738","57685"
"87394","74163"
"44962","10504"
"31182","31533"
"04314","80910"
"71571","55916"
"78548","73732"
"94768","04967"
"21868","46692"
"29341","45789"
"86154","48428"
"87939","04966"
"68371","40150"
"81412","37913"
"91729","46215"
"20536","45551"
"23511","78683"
"89699","45205"
"04523","70458"
"59140","11907"
"69909","50378"
"21868","53239"
"25406","31686"
"77830","12429"
"04314","45314"
"25406","31686"
"45136","15697"
"87456","34633"
"05389","59491"
"68313","76132"
"56102","10922"
"30325","01773"
"45564","83627"
"46195","37713"
"97662","42969"
"29468","91872"
"25380","88111"
"83197","45578"
"83402","81584"
"59099","91922"
"68366","75655"
"38869","87134"
"74488","35933"
"24483","70327"
"72817","36495"
"92965","73325"
"12842","91866"
"18683","13933"
"30613","36825"
"86635","55988"
"33815","90245"
"58501","75163"
"00143","54157"
"23793","56102"
"98417","36084"
"92800","20787"
"01773","83530"
"20605","89594"
"14443","56071"
"94731","61773"
"78472","17987"
"94731","12420"
"30613","82995"
"93037","17117"
"04314","21738"
"62913","12585"
"73612","80305"
"46114","62947"
"83304","36301"
"09610","73325"
"45555","29646"
"85253","45052"
"57671","25806"
"45666","81570"
"30303","86951"
"97266","88681"
"01773","46519"
"00192","81749"
"26987","28959"
"00522","24664"
"46519","01773"
"38212","70958"
"83402","46694"
"23528","38094"
"61684","83396"
"93003","05640"
"29426","98417"
"29457","88734"
"17117","05794"
"54136","24483"
"92355","52078"
"69019","58592"
"79458","76002"
"87691","86673"
"05329","16914"
"29457","87891"
"26871","74710"
"92965","03775"
"93490","60472"
"60467","87806"
"21980","94117"
"69271","00724"
"92965","86579"
"31690","00724"
"02129","40563"
"14071","31686"
"53637","23813"
"21893","17117"
"37564","72708"
"29384","94362"
"4930","92049"
"98472","57699"
"89276","74913"
"M8789","05192"
"87793","21137"
"74085","72202"
"58516","57090"
"20992","73959"
"14220","41269"
"05353","99028"
"59140","73443"
"17322","31442"
"17322","10501"
"60850","38752"
"24281","72817"
"29317","48115"
"00554","26869"
"75086","29457"
"49369","89276"
"68405","24689"
"99037","90546"
"60696","97742"
"20752","58981"
"64728","45201"
"89104","45158"
"64115","78682"
"87113","74510"
"45558","58579"
"74150","11901"
"04314","30085"
"81065","80581"
"29468","02034"
"20338","60643"
"05237","68371"
"60265","45205"
"45625","41030"
"87139","70024"
"25591","03822"
"92043","46177"
"76565","68371"
"74225","59497"
"70458","44959"
"83402","22304"
"59491","61684"
"68200","83415"
"83494","04582"
"49369","24483"
"86635","00342"
"53958","24483"
"86327","30090"
"87160","53231"
"60742","45316"
"45986","31689"
"71581","09140"
"69508","14746"
"35996","08158"
"81584","46206"
"25806","54157"
"19235","74210"
"74736","43384"
"24277","25806"
"25612","25806"
"64178","45182"
"00962","09060"
"46177","03972"
"88733","4354"
"50382","09175"
"92531","07767"
"30613","36991"
"32681","75157"
"94331","59140"
"25382","76213"
"25382","M4022"
"76213","M4022"
"20536","50378"
"20536","26791"
"50378","26791"
"31197","38912"
"03666","64180"
"78548","98470"
"25614","82439"
"92280","84764"
"92280","37193"
"84764","37193"
"80409","22030"
"05365","48112"
"34971","29641"
"00143","62886"
"20602","26998"
"83077","29506"
"50399","23216"
"15697","53518"
"89635","78548"
"20529","72339"
"40222","13202"
"61180","45198"
"00695","91344"
"54157","53228"
"71385","12428"
"36791","52729"
"64093","87149"
"25408","79458"
"03662","80409"
"41269","20406"
"89782","23462"
"50347","45792"
"87112","46208"
"28566","01407"
"86635","26988"
"86635","00540"
"26988","00540"
"82026","03949"
"60753","20536"
"00472","20720"
"15697","99028"
"73309","45551"
"60643","29503"
"12429","86579"
"26774","45197"
"25591","14838"
"29466","45555"
"45158","40786"
"42828","88077"
"93037","83402"
"45719","22905"
"81132","45560"
"M9754","36099"
"03611","07372"
"35994","49860"
"64718","05353"
"19193","05392"
"29457","07811"
"83327","65327"
"80305","83327"
"04012","06613"
"55267","80909"
"26787","20536"
"45678","57685"
"64110","68389"
"04648","89344"
"28248","21868"
"00554","52891"
"00554","64181"
"53724","02098"
"76565","19193"
"15697","55217"
"69270","80607"
"99849","74510"
"68422","61180"
"04518","88670"
"25467","19682"
"45625","59491"
"17243","74525"
"14443","59140"
"74525","83308"
"73325","20512"
"98909","86366"
"00574","34378"
"73325","67849"
"46612","80640"
"65358","22765"
"18456","18450"
"26997","63053"
"59497","13912"
"57670","89233"
"57670","24878"
"23250","89233"
"23250","24878"
"87113","86681"
"93053","74971"
"48608","98475"
"48608","9049C"
"74913","31986"
"48608","00671"
"98413","78702"
"49986","25521"
"31771","85324"
"87457","20534"
"83192","75380"
"89692","09101"
"74523","58964"
"59099","82685"
"64183","31198"
"83575","9045C"
"35931","80310"
"63932","7768"
"01041","64382"
"69828","64169"
"33748","83596"
"74913","30052"
"26797","69361"
"03811","81725"
"88117","Y7998"
"46114","03863"
"11119","88954"
"45971","82619"
"00546","45019"
"12738","16917"
"76134","49326"
"53569","07779"
"88581","90553"
"17013","83003"
"39764","44117"
"88571","00569"
"46668","94908"
"90328","90476"
"26218","75172"
"50347","62007"
"35161","86100"
"35161","04069"
"87120","25365"
"19199","07775"
"91792","43851"
"59139","29482"
"21086","46114"
"78548","36762"
"60643","03771"
"02053","25365"
"98417","76199"
"59099","92796"
"92992","93026"
"01746","25360"
"29105","98600"
"01043","45356"
"02053","37921"
"45839","73172"
"39943","42209"
"86343","37646"
"51374","17260"
"Y6618","85489"
"17096","17180"
"11119","00846"
"73325","86681"
"25615","86681"
"72940","86681"
"M8743","48130"
"59491","89443"
"76932","87927"
"89343","14846"
"03811","68422"
"75605","45814"
"75605","20030"
"76219","65332"
"23208","31719"
"46600","86211"
"89788","74971"
"64110","09060"
"54157","05078"
"78411","20259"
"37997","91431"
"23210","20034"
"60735","20333"
"87113","86176"
"22757","88553"
"50409","90410"
"11162","20492"
"03156","66990"
"85273","23220"
"68363","42823"
"87120","12516"
"05223","30286"
"46600","43362"
"03782","43362"
"55462","87402"
"18456","17014"
"81086","05801"
"68389","35981"
"74588","13904"
"64178","45678"
"04321","62818"
"59491","G1666"
"88941","50312"
"14745","27909"
"28327","82614"
"59496","89444"
"46698","80100"
"75529","87605"
"71931","50400"
"63074","37243"
"45212","20666"
"00724","87656"
"64071","26864"
"26810","32681"
"45139","92577"
"11434","80691"
"23813","92362"
"45159","32371"
"36948","23215"
"96756","11132"
"98375","90524"
"23502","82047"
"23502","63070"
"59491","92857"
"87170","36496"
"57632","13969"
"20337","86179"
"91882","20451"
"05223","15131"
"73710","79604"
"59491","75984"
"41021","63948"
"04677","63948"
"59491","74387"
"10948","74387"
"80586","62905"
"46288","95687"
"06110","78137"
"94353","23323"
"45221","81180"
"68389","02004"
"68389","86685"
"41021","82966"
"64182","38413"
"19076","03089"
"52458","20056"
"36175","63079"
"02263","45920"
"29223","67145"
"92992","86681"
"03811","69272"
"68371","13904"
"92528","83491"
"00569","88572"
"69926","43359"
"03811","26579"
"07778","16945"
"07778","86681"
"74885","00484"
"91072","57386"
"80305","G1150"
"23502","81988"
"59491","50063"
"80919","83327"
"55026","17177"
"71704","88250"
"29173","83564"
"80920","09116"
"83597","92797"
"12876","92220"
"54546","43851"
"87479","27000"
"21876","34557"
"30175","11995"
"74389","58683"
"93052","82643"
"83561","87688"
"12738","16133"
"50326","23906"
"16951","85678"
"73124","89064"
"86227","55215"
"03812","29585"
"45551","34646"
"85566","27000"
"86879","27000"
"85566","46819"
"86879","46819"
"46156","90011"
"91883","63508"
"60661","58581"
"67034","51569"
"24827","42923"
"99019","9045J"
"55202","09344"
"45299","45299"
"28935","51654"
"25467","27746"
"49986","25379"
"58998","44089"
"58998","26469"
"98974","58604"
"58998","52746"
"51862","17177"
"50399","14834"
"37268","88314"
"19256","35193"
"23530","30325"
"52769","67124"
"M8789","98498"
"03782","82705"
"29446","28935"
"83310","81052"
"68563","42823"
"21832","98856"
"04301","89787"
"00565","10334"
"92208","37329"
"28143","74728"
"59315","03615"
"59494","64538"
"91935","15695"
"54051","69304"
"00558","63028"
"04314","64148"
"60643","64963"
"03206","73934"
"45167","14092"
"45167","904JV"
"78485","90921"
"19415","92037"
"55029","03774"
"54947","45212"
"31585","74971"
"83151","85914"
"81567","98755"
"20562","25365"
"09060","42823"
"28166","55590"
"57672","82655"
"72581","98085"
"48182","55028"
"74818","25245"
"58424","82656"
"19235","83152"
"86831","69560"
"19192","64611"
"27777","60671"
"45552","29363"
"21867","48631"
"01011","47787"
"70303","45817"
"97573","50047"
"62643","83605"
"46060","70454"
"64181","62563"
"64181","28059"
"54176","37982"
"75153","904JV"
"00559","81725"
"04126","45552"
"29426","26824"
"78548","86681"
"89376","23027"
"28222","23027"
"92573","76026"
"83529","40115"
"60643","52626"
"56070","55028"
"12703","78645"
"65354","68373"
"18456","79745"
"58585","58508"
"52078","85388"
"42952","28510"
"65334","22512"
"30378","12513"
"41180","50384"
"87099","98496"
"58954","89288"
"28475","90921"
"98974","89905"
"22436","15409"
"79384","78722"
"45245","30744"
"46223","60150"
"04353","65663"
"92693","75086"
"02078","71385"
"12481","36963"
"82998","69940"
"44877","00410"
"80518","57696"
"87120","53810"
"20491","83569"
"63105","39265"
"92696","53893"
"29259","14088"
"46225","94362"
"04289","45920"
"70553","04648"
"98891","79605"
"20597","25659"
"00472","44921"
"62942","44921"
"63018","17126"
"63018","89233"
"63018","60679"
"63018","50155"
"63018","62909"
"63018","47141"
"63018","00871"
"63018","47141"
"37187","03078"
"87477","29437"
"23590","59532"
"46220","87913"
"45660","90921"
"94362","86681"
"83596","50063"
"60267","90089"
"29434","45920"
"88363","89149"
"74727","47836"
"80305","81988"
"82705","23502"
"87150","74971"
"02528","27002"
"78000","25417"
"09085","69325"
"45737","90921"
"59284","35925"
"56630","87388"
"21887","76142"
"99041","94849"
"21160","02137"
"09085","88107"
"71114","87971"
"20063","92202"
"46995","96792"
"08853","88076"
"68338","07775"
"59491","75146"
"26989","13775"
"26774","20532"
"87160","86101"
"60850","49784"
"00554","83173"
"45208","72347"
"27874","79604"
"03972","55495"
"63579","25510"
"71271","78678"
"82953","91190"
"44082","59862"
"30613","86211"
"77818","00826"
"53955","89623"
"05329","03788"
"87133","42823"
"99041","98414"
"59491","78149"
"23128","12323"
"78390","31986"
"00724","65258"
"64071","46185"
"00736","35959"
"29293","87121"
"91935","59490"
"63074","71404"
"8194","86681"
"56091","70491"
"21893","00971"
"17737","17275"
"17737","904JV"
"03773","97314"
"22512","62007"
"22512","65332"
"68346","20671"
"82705","97023"
"45052","43362"
"92361","43362"
"39678","30175"
"77110","76654"
"68422","68386"
"24372","26786"
"01037","05223"
"88571","27031"
"59491","22560"
"00549","27903"
"59491","50037"
"59491","45814"
"59491","42823"
"78398","55495"
"26818","20580"
"02139","98136"
"03534","00846"
"17737","G1150"
"04692","00079"
"88112","65892"
"36386","45554"
"00834","9044B"
"46197","18952"
"7974","50389"
"92343","53983"
"59491","28606"
"33792","26995"
"22945","00846"
"28551","81583"
"46692","60676"
"29284","23335"
"49976","88250"
"71988","28608"
"45084","92037"
"12738","44946"
"57685","44946"
"23830","42823"
"74588","98879"
"25433","92866"
"46692","68611"
"74228","98920"
"82106","84853"
"75657","86681"
"45069","09106"
"93036","25386"
"81802","74223"
"00088","43111"
"62757","83569"
"68197","98412"
"59176","75969"
"59140","85388"
"80297","14789"
"64173","64148"
"45817","22543"
"28248","67066"
"86858","80865"
"98178","89189"
"45625","24702"
"25591","92963"
"19232","83374"
"25806","12755"
"59491","55616"
"42273","98943"
"70458","20608"
"75650","25359"
"78595","98447"
"90403","20030"
"90403","79604"
"88632","44913"
"78548","35981"
"70318","05186"
"75657","35959"
"52475","45814"
"86341","81370"
"45327","65596"
"69923","55328"
"23529","82863"
"23529","904JV"
"57774","904JV"
"43358","55399"
"44914","15105"
"61684","76097"
"55029","65354"
"44914","88076"
"83557","45735"
"19262","36495"
"38212","24702"
"14443","37511"
"88018","22678"
"46172","80542"
"71884","69341"
"71387","97314"
"59491","87322"
"96934","01546"
"36100","19690"
"59491","05247"
"58424","35959"
"53619","80658"
"09625","46197"
"57805","30613"
"03254","45553"
"87149","00184"
"15087","Y2573"
"92323","00819"
"74398","98920"
"12328","88076"
"37265","10468"
"20753","87971"
"00695","43113"
"87585","60510"
"89482","36300"
"50377","78684"
"59491","55590"
"87160","50216"
"00962","44545"
"00962","24173"
"48188","79604"
"59071","92794"
"56071","32681"
"31749","74178"
"32761","98456"
"04314","84758"
"37519","74081"
"87121","54946"
"05319","16956"
"05441","35351"
"70568","33936"
"87150","86681"
"88415","46212"
"77311","44379"
"14366","74578"
"98891","19204"
"98891","88109"
"24823","58579"
"98891","07773"
"28551","67066"
"04314","M1534"
"83092","19121"
"26871","47140"
"19193","50331"
"53990","81180"
"30050","30050"
"69372","55491"
"05079","82892"
"09755","09109"
"82617","1957"
"55953","45556"
"89682","60683"
"91872","87905"
"46178","45811"
"23829","63256"
"61991","00010"
"61991","75162"
"38911","46814"
"12328","71708"
"57467","65390"
"04314","90532"
"26772","59164"
"37981","91529"
"89039","45188"
"21868","00079"
"86635","00844"
"87263","51589"
"93036","36875"
"00695","91910"
"25416","17000"
"87160","16946"
"04289","20263"
"16376","45920"
"64049","26876"
"1941","45814"
"84909","69715"
"59491","20580"
"59491","79610"
"61684","79610"
"59491","69715"
"61684","69715"
"23590","89682"
"23526","62905"
"81788","82328"
"24483","45325"
"87160","81663"
"26992","69661"
"14779","45920"
"20063","88096"
"48377","95687"
"46037","03888"
"45199","83101"
"04314","62590"
"00088","22405"
"78590","87152"
"82617","20608"
"78683","67612"
"70318","60730"
"86849","25466"
"86849","98175"
"G6754","05150"
"97742","65653"
"68419","58683"
"86635","89602"
"12429","17250"
"14600","81180"
"73325","05786"
"83234","86221"
"70557","29015"
"45554","00846"
"55646","53810"
"87160","03819"
"59491","375"
"59491","G1150"
"59491","45814"
"69511","904JV"
"37985","23830"
"46538","55903"
"83546","00184"
"74503","74428"
"15241","88076"
"88560","74074"
"87609","19187"
"68242","904JV"
"68242","25141"
"97742","13904"
"98376","69664"
"45552","79591"
"78485","70645"
"04692","55390"
"18489","83586"
"M2508","75074"
"48112","01642"
"56513","68385"
"M2246","45814"
"59533","53499"
"59530","79591"
"52205","58583"
"15096","46574"
"50347","904JV"
"45792","904JV"
"19244","35959"
"73119","25155"
"53619","46353"
"36884","904JV"
"43378","78586"
"50380","08674"
"55445","58013"
"19193","87331"
"74745","44438"
"29505","37184"
"36358","00846"
"59140","64062"
"15697","07783"
"41029","69664"
"73325","65679"
"71915","46197"
"23754","96898"
"62757","55896"
"55918","00845"
"44544","88076"
"87113","74002"
"12780","37914"
"28248","40373"
"21868","40373"
"87113","74002"
"45287","91360"
"07201","98182"
"03173","74993"
"53619","47821"
"87660","26901"
"98470","86681"
"30613","43362"
"68421","01014"
"62445","01014"
"30613","01014"
"53619","53245"
"89811","57667"
"00460","50047"
"30613","64177"
"37981","86679"
"75338","53237"
"37380","88415"
"04362","83196"
