cusip1,cusip2
"75409","92673"
"85773","76691"
"36208","89258"
"11141","46114"
"22100","56637"
"55921","04590"
"85223","87250"
"45707","12577"
"45707","13784"
"12577","13784"
"92993","64069"
"76128","26947"
"98486","29966"
"44892","46087"
"45113","23753"
"36832","98596"
"04966","90132"
"11141","89577"
"46114","94768"
"10921","83193"
"60255","68340"
"00724","68617"
"23260","24903"
"23260","26871"
"24903","26871"
"80305","46600"
"23191","78390"
"86324","05518"
"49926","14187"
"72581","23793"
"22769","37971"
"69009","45113"
"90301","92650"
"09568","74902"
"72940","05518"
"01678","11131"
"46058","59491"
"68376","20923"
"46322","86324"
"47192","12736"
"88516","25405"
"45245","52977"
"45245","39945"
"59491","50063"
"99023","86164"
"59491","86164"
"74233","74758"
"45052","35552"
"87180","92511"
"87681","91271"
"54014","79391"
"80702","87068"
"21250","05579"
"20586","92367"
"74150","00184"
"03770","97651"
"44877","44921"
"45571","37458"
"50339","84766"
"M2246","65490"
"00928","58431"
"78401","89858"
"81224","45920"
"28163","93624"
"45137","00504"
"00474","74140"
"45819","87216"
"65365","92831"
"74834","74024"
"59045","12784"
"22676","38285"
"09102","87836"
"92673","67849"
"09754","98596"
"53619","45920"
"73325","83346"
"54143","44883"
"23754","37263"
"64140","97313"
"57935","78589"
"81705","13904"
"22676","29288"
"23307","87150"
"90920","67443"
"68413","69521"
"14751","29089"
"21891","26968"
"80375","13904"
"13690","47191"
"92673","87927"
"98927","41174"
"95103","92831"
"40031","45920"
"00962","26787"
"81313","00358"
"19678","89972"
"00985","00419"
"23754","04640"
"80375","15630"
"80375","42314"
"80375","45248"
"80375","91475"
"80375","91510"
"80375","13904"
"80375","904JV"
"92763","74065"
"76771","89472"
"48188","63764"
"60655","14770"
"12717","41309"
"41269","91378"
"70559","21244"
"70559","98473"
"36178","68278"
"87113","16945"
"23307","87150"
"46575","53807"
"85781","71713"
"14768","13606"
"92846","26930"
"87170","41029"
"59491","82619"
"05518","81180"
"69917","26966"
"69917","26747"
"74205","24712"
"80409","47810"
"80409","47816"
"80409","58505"
"38266","70438"
"05381","03059"
"05536","60505"
"29790","46007"
"96801","89241"
"18270","24718"
"49926","68247"
"63027","08589"
"37238","37194"
"78462","25393"
"29417","20671"
"00962","81726"
"83318","44894"
"88048","03615"
"24483","76097"
"68644","43357"
"68868","43357"
"68644","89149"
"68868","89149"
"98442","45811"
"83178","62905"
"00711","10330"
"12417","23383"
"12637","23383"
"46575","23383"
"80313","23383"
"12417","62942"
"12637","62942"
"46575","62942"
"80313","62942"
"59491","81945"
"64168","05699"
"30153","83517"
"59491","79604"
"29417","88291"
"28638","88291"
"89296","29585"
"74488","20449"
"59497","87927"
"59491","41155"
"59491","62905"
"37245","71375"
"78000","92766"
"54418","92831"
"00984","45351"
"59491","62905"
"84763","88947"
"97225","25388"
"24779","96216"
"59480","12761"
"45627","00503"
"76870","41163"
"04523","68349"
"00962","57793"
"88048","90422"
"68560","46000"
"11162","89855"
"69399","60676"
"29435","16920"
"68389","78705"
"90920","53499"
"73325","45814"
"59491","51812"
"45958","07791"
"82617","86681"
"82617","13912"
"45245","23276"
"12780","50047"
"12780","16985"
"92846","58566"
"45662","60676"
"45662","88915"
"26916","17163"
"63020","62905"
"78540","62905"
"44873","87656"
"90304","16993"
"26165","74781"
"88033","15628"
"98441","17140"
"47136","89053"
"67446","75126"
"61168","71991"
"57627","71991"
"70024","35173"
"44864","22129"
"68371","87938"
"74235","28664"
"44866","35905"
"68379","78600"
"87891","00473"
"13703","59105"
"M6946","80410"
"68198","82619"
"80305","82619"
"58564","82619"
"37025","87836"
"82705","63243"
"92806","62905"
"80409","52744"
"80409","52744"
"22564","26353"
"45998","82487"
"46575","45920"
"46575","14912"
"54137","G9980"
"54137","28659"
"54137","37985"
"64170","90934"
"51511","74235"
"00079","97349"
"86683","55079"
"89470","86355"
"45952","27626"
"09622","44841"
"75064","11101"
"59494","45814"
"59494","20449"
"13521","39945"
"83193","42332"
"83474","60682"
"83474","904JV"
"91342","54156"
"68389","43480"
"43358","23383"
"43358","43357"
"43358","46662"
"43358","65476"
"43358","89074"
"43358","80303"
"43358","904JV"
"76932","88141"
"83584","45650"
"78603","98190"
"51952","65476"
"46162","13904"
"37194","78453"
"96466","30350"
"89673","04288"
"01628","23345"
"01628","34682"
"01628","26821"
"01628","86612"
"01628","39486"
"78604","23345"
"78604","34682"
"78604","26821"
"78604","86612"
"78604","39486"
"59480","74202"
"59480","40514"
"78390","45920"
"26787","17296"
"89430","29288"
"71271","90932"
"16282","98421"
"45996","44921"
"16282","29364"
"16282","03149"
"25591","19088"
"16282","43847"
"23787","16281"
"91179","16281"
"18175","16281"
"24819","62837"
"88048","84615"
"19475","25433"
"68376","886"
"50339","87105"
"59491","71818"
"23511","29530"
"45678","83498"
"59520","69673"
"83507","90311"
"72579","33739"
"23229","46259"
"72816","44921"
"87142","42823"
"26963","45387"
"45678","45814"
"44441","37604"
"92849","45150"
"29371","16992"
"29315","87322"
"86821","05076"
"74483","37243"
"80376","00255"
"80376","35907"
"27792","75866"
"21872","06000"
"37948","96172"
"37948","48396"
"80518","88301"
"36211","25258"
"59491","04296"
"68389","36476"
"98909","80862"
"86683","17272"
"93003","17272"
"03750","17272"
"86683","50202"
"93003","50202"
"03750","50202"
"86683","91103"
"93003","91103"
"03750","91103"
"74021","03875"
"68389","00524"
"27059","45126"
"71966","74703"
"11141","63808"
"59491","26840"
"84757","67445"
"20485","01373"
"80409","42219"
"20670","60505"
"71721","59990"
"29600","65490"
"36984","45764"
"13703","25409"
"46258","05302"
"68408","05302"
"16982","31196"
"40425","40428"
"29433","63091"
"59491","92343"
"36488","05981"
"23229","05981"
"20669","91232"
"19189","63653"
"08671","63653"
"00079","83169"
"68413","45625"
"68366","15888"
"80321","54150"
"20491","G1150"
"59491","45814"
"29288","36162"
"71366","88141"
"89135","54946"
"45327","G1150"
"49565","99018"
"20334","88415"
"82590","45920"
"83584","53724"
"83437","83192"
"21868","78462"
"48591","79582"
"26830","18278"
"23933","62986"
"85223","62986"
"84371","93064"
"92673","45920"
"39773","88872"
"86866","45981"
"12452","86315"
"53625","30352"
"99018","29785"
"93653","62535"
"68280","85768"
"45678","25816"
"88632","25816"
"45678","95715"
"88632","95715"
"76870","45920"
"22000","03830"
"86953","86681"
"76657","981"
"87322","58549"
"50556","11012"
"00422","2458"
"24990","16975"
"03611","88684"
"59491","38372"
"04572","54946"
"15104","71669"
"M8743","25707"
"04572","54946"
"40110","83573"
"45232","83573"
"46120","86387"
"30338","05473"
"59491","53983"
"92818","46035"
"20592","52324"
"74768","88412"
"94769","00184"
"81379","12321"
"30728","45920"
"54140","72447"
"95698","62399"
"29095","62399"
"52769","48311"
"66996","88410"
"18681","23489"
"92650","53958"
"64110","74141"
"87437","03091"
"26960","23784"
"29155","13912"
"07286","81762"
"87072","91239"
"45692","48391"
"03464","59494"
"70965","81970"
"44440","886"
"48382","886"
"80687","80302"
"80687","85571"
"80687","97653"
"80687","84723"
"69502","20267"
"31689","16685"
"74583","79286"
"20596","00331"
"07738","88040"
"84925","71357"
"09589","59315"
"89871","79289"
"74822","74851"
"88044","69911"
"75380","57800"
"M4145","29606"
"71271","20033"
"59491","50008"
"59491","82502"
"59491","35958"
"33763","23356"
"59491","78644"
"37918","11224"
"20334","63034"
"59491","87866"
"91525","12283"
"56069","12283"
"00025","20338"
"74623","1957"
"59491","01028"
"15691","13904"
"37919","10304"
"75913","00267"
"98399","84613"
"02112","40385"
"02112","78532"
"02112","9045C"
"95698","G1150"
"46575","86681"
"58413","53637"
"59491","87969"
"03964","87880"
"45030","86176"
"98370","87979"
"N7716","24765"
"25441","82743"
"24685","35955"
"45317","99019"
"75720","47751"
"45678","64952"
"05309","09610"
"28166","54149"
"89587","29104"
"59069","904JV"
"58951","87238"
"42983","26957"
"83474","36076"
"83474","00318"
"87370","22522"
"68283","31617"
"28059","90528"
"45245","05445"
"82439","24709"
"75658","45920"
"65525","23232"
"57685","35959"
"83320","12819"
"62859","25384"
"20512","49290"
"20512","86561"
"90935","82619"
"64115","84865"
"59491","74834"
"64115","00971"
"59491","64057"
"7974","64057"
"59491","20449"
"7974","20449"
"59491","G1150"
"7974","G1150"
"14768","29592"
"12444","62885"
"44113","82505"
"89014","91087"
"37265","85511"
"88350","97750"
"59491","92999"
"30728","45920"
"14600","29585"
"52465","37973"
"96791","55446"
"89004","00027"
"60721","45121"
"45677","45920"
"56510","62007"
"00945","56047"
"59491","63506"
"04321","42214"
"42207","42214"
"45030","62905"
"62861","03833"
"68867","65411"
"00945","45139"
"75606","07161"
"04572","07161"
"75606","10752"
"04572","10752"
"64114","29416"
"63020","9044J"
"82320","9044J"
"92849","91087"
"71988","91087"
"42966","90524"
"29410","09609"
"03794","86224"
"83584","37968"
"29418","82656"
"55444","73930"
"55444","87969"
"80305","63022"
"86474","42517"
"47715","90921"
"49463","24345"
"49463","29436"
"88632","78496"
"50556","96822"
"87160","4934"
"63921","36134"
"45278","12589"
"53012","20671"
"57665","G1150"
"57665","29412"
"57665","05735"
"89318","23340"
"30153","92555"
"11776","37935"
"04571","85353"
"56510","92998"
"83402","21083"
"41280","62007"
"87864","29251"
"68389","89149"
"68389","G1150"
"89318","23340"
"89174","92352"
"63946","74971"
"81693","42215"
"76657","89839"
"00375","03266"
"46491","09085"
"24501","78514"
"01988","58934"
"83007","59099"
"76657","44929"
"36956","58500"
"30049","72581"
"45980","4404"
"91072","27746"
"68389","62855"
"68389","43357"
"68389","78594"
"68269","51186"
"75191","97023"
"40381","88511"
"40381","31412"
"97659","88250"
"50339","55308"
"59491","12416"
"83584","66776"
"63921","36192"
"98441","63921"
"84161","29910"
"00522","78644"
"83512","09039"
"50050","24800"
"50050","904JV"
"96768","91685"
"97384","68213"
"75605","00184"
"75605","08589"
"75605","26870"
"46045","45024"
"59491","81583"
"05313","91747"
"19123","53724"
"59491","12416"
"59491","71708"
"45920","71708"
"82945","31835"
"59491","83144"
"58742","82010"
"17096","30218"
"75191","65656"
"68389","42192"
"09098","80675"
"45119","12924"
"33856","21145"
"55444","21145"
"31835","25152"
"59491","80908"
"22674","80908"
"04033","74140"
"04033","86681"
"51569","50196"
"16475","50196"
"51569","98480"
"16475","98480"
"51511","09109"
"65348","36866"
"94848","54946"
"59491","82629"
"20491","62007"
"37193","55590"
"82617","04988"
"98384","00344"
"30338","46282"
"37948","29389"
"36178","48593"
"28166","45920"
"56504","91232"
"59491","13904"
"59491","42823"
"59491","83097"
"Y6618","27709"
"55921","63037"
"89268","45979"
"86474","83880"
"31304","83880"
"55921","04632"
"17278","20517"
"27792","29664"
"92532","63933"
"88096","37531"
"12738","00845"
"59491","27864"
"30243","00249"
"13703","86681"
"89710","08591"
"79976","45948"
"89486","83486"
"45030","83486"
"46684","83569"
"22940","83569"
"46684","83571"
"22940","83571"
"46575","45814"
"95698","64150"
"75191","86681"
"87681","44978"
"62863","93671"
"59491","67849"
"14891","09082"
"68370","8447"
"19628","73939"
"44951","83555"
"07752","82009"
"09041","82009"
"88299","17052"
"88299","43665"
"82840","69664"
"46120","16166"
"40480","78567"
"83585","92970"
"23484","60682"
"78466","86681"
"29776","86680"
"37938","86176"
"01639","92510"
"78493","75513"
"45609","13912"
"74474","G1150"
"28242","24570"
"67000","65656"
"67000","G1150"
"16919","41041"
"83567","09044"
"20596","50196"
"59491","89145"
"83567","40965"
"83567","40966"
"83567","44868"
"83567","65432"
"83474","25377"
"83474","9044J"
"02263","85574"
"64046","09001"
"64046","86254"
"83474","86561"
"64164","86561"
"83402","80862"
"36487","75634"
"83170","24713"
"45348","62007"
"98172","74271"
"63034","24345"
"74040","00971"
"49062","64064"
"77539","55404"
"25409","09610"
"06110","30061"
"21441","13904"
"89606","20671"
"45030","45872"
"45976","9048U"
"06110","84756"
"26796","63613"
"29073","55454"
"81788","63671"
"30244","49309"
"60470","79377"
"60470","86560"
"26802","20338"
"37422","86681"
"82633","69365"
"96756","71831"
"90136","46533"
"77432","88738"
"77432","78437"
"77432","45040"
"29104","24902"
"45790","77852"
"85223","25468"
"87250","25468"
"37422","86681"
"30069","54151"
"26804","85747"
"64086","09753"
"89979","87656"
"59491","90921"
"59491","24702"
"30325","29442"
"G2108","65490"
"04966","05699"
"90132","05699"
"61537","50319"
"30185","03833"
"23259","87415"
"10921","87822"
"83193","87822"
"45232","36159"
"78389","74975"
"05329","44946"
"75605","88250"
"56275","49918"
"57766","91730"
"57799","19104"
"23260","46662"
"23260","64108"
"23260","46571"
"24903","46662"
"24903","64108"
"24903","46571"
"26871","46662"
"26871","64108"
"26871","46571"
"00472","45920"
"30051","82619"
"30051","45842"
"80305","56624"
"58758","23135"
"04524","42823"
"76663","42823"
"19188","92765"
"59491","85524"
"29417","02009"
"63027","27947"
"57088","26840"
