cusip1,cusip2
"75327","46466"
"58638","58584"
"58633","27937"
"22750","87939"
"36113","25389"
"00579","02161"
"14890","78831"
"20338","04707"
"38915","04695"
"86779","45678"
"46473","88426"
"87160","98976"
"15064","08987"
"65162","75766"
"37271","21784"
"26968","46750"
"13123","74234"
"23845","81643"
"81361","92623"
"80607","87758"
"18539","00475"
"89638","23169"
"98600","39264"
"89115","75586"
"51289","98571"
"67655","64115"
"88417","81711"
"20526","67446"
"70571","69936"
"45172","79466"
"36375","85228"
"22492","35108"
"68757","82763"
"78835","68662"
"46753","93183"
"38259","G8147"
"14810","09265"
"48447","25052"
"14901","88228"
"27965","46753"
"45981","68287"
"80305","92794"
"68748","35942"
"45172","20692"
"84894","93182"
"59491","53609"
"18453","84852"
"59491","37520"
"68732","75381"
"01396","55592"
"80641","51845"
"47843","98635"
"55033","15738"
"75341","48368"
"64456","89869"
"60268","70162"
"63108","92995"
"59139","61773"
"83591","69325"
"75355","75163"
"93191","23839"
"81823","90573"
"30173","48117"
"49625","73034"
"37277","45232"
"68316","69141"
"22057","89646"
"88100","09357"
"97732","10559"
"03905","88682"
"09357","75605"
"09357","45678"
"74650","06161"
"68757","01750"
"91736","87023"
"46114","68212"
"21191","76057"
"35044","29996"
"29068","20730"
"89443","99082"
"87554","92730"
"43381","55995"
"64221","98359"
"69032","75448"
"93183","09865"
"20613","74650"
"23743","02680"
"81567","10447"
"78822","45217"
"61975","89793"
"01254","59491"
"25400","86395"
"68852","36062"
"67446","78292"
"38260","36506"
"07728","68310"
"29649","42845"
"87736","13031"
"93197","08354"
"71721","82147"
"57169","22173"
"00420","12781"
"75581","25872"
"74566","44765"
"12673","98433"
"44907","80305"
"86317","88633"
"72822","44372"
"27839","83575"
"44194","59491"
"68338","92671"
"88337","87765"
"87113","23782"
"74650","83402"
"38016","00992"
"28222","21767"
"04043","88252"
"90356","39945"
"06164","73286"
"93198","75367"
"84852","36437"
"64126","62789"
"87554","46497"
"68301","18718"
"92697","82753"
"68365","57880"
"23754","58715"
"39116","24349"
"72921","90231"
"38870","42856"
"70303","75756"
"45715","62886"
"31996","55587"
"78277","13037"
"18944","44763"
"M2011","36437"
"98600","03364"
"N8501","89416"
"46501","40393"
"55408","47692"
"02327","44762"
"29433","88067"
"46114","68197"
"33822","03678"
"59321","88599"
"02154","76145"
"07554","59491"
"13038","29690"
"54878","37971"
"74650","68178"
"64204","23251"
"68748","31884"
"30402","59491"
"01190","63062"
"45236","97659"
"38041","01240"
"00589","22719"
"19244","80297"
"81843","47731"
"01240","25541"
"01630","28649"
"25541","04061"
"64168","22767"
"22509","68748"
"87807","57046"
"89688","92597"
"81941","97733"
"49211","75373"
"02342","92380"
"44367","91523"
"42845","75849"
"98563","69686"
"64104","11162"
"52600","86038"
"29559","74799"
"67124","25620"
"73325","00724"
"80305","13119"
"30412","12328"
"63922","46251"
"92722","20712"
"30412","74234"
"37226","78851"
"64029","27087"
"45885","59491"
"69677","68776"
"83285","46745"
"48479","83299"
"49929","09628"
"83546","75605"
"20338","25557"
"51289","40119"
"80305","60645"
"88417","55921"
"64125","61981"
"44367","98788"
"75376","94775"
"78858","27938"
"42628","53267"
"28613","83401"
"81222","12673"
"80409","83118"
"58514","03255"
"07336","36018"
"45975","09104"
"43741","87235"
"83683","81749"
"55353","83118"
"91523","48653"
"92385","87625"
"88053","32371"
"94708","87688"
"80305","12372"
"05169","83040"
"55564","88247"
"09867","10522"
"29195","78751"
"60946","64456"
"09357","13031"
"46785","59100"
"92263","70492"
"73750","92185"
"54157","59491"
"36443","06171"
"60950","60950"
"78281","91685"
"75376","53267"
"73895","81172"
"55203","04404"
"75818","75293"
"03846","37521"
"76565","28672"
"47185","25555"
"07554","83198"
"84872","82147"
"84872","75367"
"82147","75367"
"23163","78472"
"57819","83229"
"68371","30303"
"77634","37233"
"46786","31707"
"25556","23163"
"45392","09524"
"88512","69660"
"56585","49211"
"81644","03631"
"77929","66987"
"80922","90002"
"01270","18320"
"23708","20992"
"68318","44758"
"05501","13320"
"75368","03059"
"46082","75732"
"75668","56204"
"46380","12328"
"46755","04477"
"75727","46755"
"25612","26795"
"86234","01273"
"25556","88539"
"86891","91940"
"69007","88257"
"10504","01630"
"20392","83591"
"20648","82848"
"73089","56579"
"27078","83881"
"23812","50034"
"66996","65702"
"30412","82995"
"45666","02286"
"20673","87759"
"03662","91782"
"12429","33947"
"51824","22685"
"45103","67656"
"81372","92846"
"89638","97651"
"97785","28906"
"76657","24813"
"88512","03775"
"64456","64121"
"88417","55590"
"75398","58646"
"05861","92673"
"87012","29555"
"05412","64118"
"78597","68212"
"83408","98787"
"N8501","55519"
"37295","69567"
"68551","36062"
"63192","35894"
"01106","24284"
"68141","35045"
"32371","72447"
"67127","81941"
"67008","88691"
"83402","53180"
"83546","17243"
"92598","75657"
"40091","24666"
"42628","46501"
"68429","21785"
"M9761","18956"
"63936","75429"
"94843","82809"
"40091","42796"
"88991","45315"
"90122","93198"
"46762","89310"
"09626","19077"
"69283","42373"
"55185","19232"
"64120","68389"
"05861","36854"
"46798","72597"
"39943","82995"
"94775","57482"
"61180","62493"
"63846","02161"
"M0392","20559"
"73884","21252"
"82160","74342"
"04314","46801"
"48058","09694"
"46371","65296"
"46172","75655"
"88346","70229"
"00724","98433"
"64115","75587"
"98655","11142"
"00847","68389"
"93213","05138"
"63194","32371"
"02137","71910"
"15921","45981"
"86323","29100"
"75657","01556"
"46114","45703"
"53022","00579"
"97659","01630"
"53961","45471"
"12369","68315"
"92393","76657"
"89881","08897"
"22669","83880"
"49871","20508"
"25562","53830"
"19974","M2246"
"29352","64028"
"03662","98976"
"80305","63195"
"09626","15879"
"88346","92288"
"25564","05138"
"38426","63925"
"85285","27939"
"46809","55628"
"23813","62942"
"88650","69701"
"45920","4498"
"65768","64168"
"82847","63184"
"30443","56170"
"00583","12977"
"90648","62796"
"25341","29122"
"29287","35998"
"74766","01556"
"72822","77498"
"M0392","09586"
"20338","27940"
"75438","63179"
"97729","85218"
"25563","86501"
"45539","39943"
"71940","38618"
"30207","82761"
"45456","37057"
"63075","31907"
"46814","87006"
"37233","89705"
"98787","80124"
"83124","63257"
"78864","48138"
"89616","06087"
"46775","60340"
"45920","92525"
"45920","81663"
"35109","98530"
"98530","70100"
"52769","74790"
"51832","46811"
"33907","89623"
"68583","25190"
"13916","63663"
"44748","05084"
"37197","46773"
"83123","50611"
"20466","54973"
"99155","38141"
"46772","37906"
"76826","15617"
"45666","88076"
"68287","90341"
"01268","4404"
"93216","72105"
"28215","39979"
"45677","21040"
"46329","13904"
"90000","01288"
"78389","98197"
"31905","64064"
"59067","92220"
"11157","92826"
"64075","15419"
"42273","92388"
"92258","14430"
"06189","42823"
"87424","70432"
"78863","64058"
"45840","64229"
"38259","88973"
"83113","49513"
"78841","74140"
"63183","03248"
"87009","45814"
"75728","03085"
"4329","25742"
"45920","89972"
"28551","48671"
"57906","22404"
"75384","75432"
"98437","11051"
"98437","15916"
"25562","93195"
"65605","M8187"
"81225","16680"
"82776","65566"
"73884","18451"
"10954","98391"
"M2508","80922"
"55549","07286"
"60634","92388"
"46371","87875"
"65296","87875"
"91940","36894"
"09357","49446"
"58647","07157"
"38259","78656"
"93213","24702"
"36507","84912"
"22357","88112"
"87424","00820"
"46950","67137"
"47618","21489"
"41029","65296"
"88746","78668"
"81561","75532"
"27091","59784"
"06180","01282"
"46798","78835"
"72597","78835"
"42961","83692"
"78859","89656"
"99015","78447"
"83591","01468"
"22492","31537"
"72823","34426"
"83401","00275"
"68389","26864"
"87161","82521"
"58625","60340"
"36738","19990"
"64063","26864"
"37675","53197"
"88747","98633"
"89347","25470"
"40091","05143"
"28551","11132"
"25557","90699"
"68389","24712"
"G6754","86713"
"80541","65476"
"01630","52491"
"62492","52729"
"15691","49432"
"60822","22654"
"92598","42823"
"75657","42823"
"59491","75945"
"67008","20621"
"91870","27746"
"09357","38181"
"05144","86101"
"59609","78104"
"72711","37948"
"65322","31301"
"57621","05367"
"68199","14020"
"82679","87331"
"20493","64111"
"59491","71721"
"30037","23696"
"30613","16890"
"38259","65743"
"46793","20533"
"58646","67815"
"40574","58351"
"99125","91782"
"87307","74631"
"46757","90921"
"64118","44754"
"02012","36238"
"25303","15173"
"98643","64111"
"90145","92367"
"83591","42343"
"09357","25669"
"98891","52174"
"58407","69562"
"92391","99108"
"78532","24707"
"73129","45815"
"29185","03981"
"46790","63025"
"30613","16344"
"33857","76070"
"01274","14965"
"01274","36164"
"31886","92367"
"8190","90531"
"54241","04268"
"52598","39932"
"59609","36019"
"89420","40004"
"89420","16940"
"05313","54991"
"88041","30442"
"03662","06173"
"19427","79085"
"68444","37225"
"87024","83042"
"27807","76097"
"75668","22238"
"45236","89135"
"57082","75087"
"14844","58645"
"46242","82705"
"45690","44993"
"90949","58645"
"09357","44758"
"67094","74124"
"68354","96035"
"98785","68554"
"54406","00532"
"78410","78860"
"84872","36358"
"82147","36358"
"75367","36358"
"86341","44930"
"09085","904JV"
"77822","45814"
"75428","12410"
"36483","31902"
"68431","90921"
"98433","87938"
"43125","40051"
"42226","98977"
"83546","72364"
"48156","82614"
"43402","78440"
"03735","76308"
"74622","79605"
"05384","16924"
"10490","98966"
"00615","09602"
"75347","46749"
"91899","14066"
"64227","M2051"
"93194","58645"
"92343","26864"
"88747","85525"
"59491","49178"
"69660","00755"
"64227","70434"
"83301","99137"
"24827","88896"
"25532","45814"
"24827","35959"
"81309","79014"
"57070","50104"
"29245","42735"
"78276","83698"
"24723","24723"
"38874","06169"
"53208","46781"
"44761","78858"
"88131","82144"
"46226","82655"
"09357","91752"
"46119","09195"
"13767","92342"
"00433","45302"
"05194","12714"
"92389","00389"
"23783","74752"
"82153","83679"
"M8260","50597"
"59491","82612"
"87754","20265"
"45937","81725"
"16281","65490"
"16281","45814"
"02342","20030"
"92380","20030"
"82152","91708"
"98647","01261"
"57952","45814"
"29245","37886"
"92230","05478"
"00474","79546"
"44761","24496"
"53643","48774"
"92368","38158"
"67218","89148"
"92531","01014"
"63187","00507"
"06836","13801"
"20756","45814"
"87160","81663"
"55564","37887"
"73621","42209"
"03409","01257"
"01870","33831"
"29186","74161"
"47151","90921"
"87299","48139"
"74503","88716"
"74816","04500"
"31182","75108"
"60995","34490"
"91922","62905"
"75380","87913"
"75605","55378"
"60631","36438"
"72597","86318"
"45920","87235"
"65337","37517"
"46473","20020"
"63104","14254"
"68309","31870"
"22492","44763"
"83227","53261"
"87497","05700"
"00583","78440"
"55204","98157"
"47845","83118"
"25400","27922"
"69692","42835"
"42293","42386"
"70323","07682"
"70323","71665"
"28551","41805"
"73984","40465"
"65111","55592"
"49922","90263"
"56752","16948"
"04484","76301"
"68181","35959"
"23754","67066"
"58715","67066"
"57634","35080"
"97314","62007"
"55586","23434"
"45920","88731"
"57816","01853"
"98194","23177"
"36483","69931"
"88337","98544"
"87765","98544"
"76771","50516"
"59861","27969"
"01756","86958"
"44864","83173"
"45920","86105"
"46763","20337"
"75596","04937"
"48673","98898"
"68422","50047"
"41029","36620"
"75605","53220"
"80541","60769"
"09627","43343"
"45897","92839"
"17241","68234"
"23432","83296"
"79977","86713"
"57474","46203"
"78623","36506"
"78623","92355"
"23167","86410"
"71571","04670"
"25210","70450"
"44765","86431"
"31903","50577"
"94353","86737"
"75346","20276"
"N8501","87763"
"62940","46757"
"56752","75358"
"69450","49800"
"09104","36436"
"12844","47149"
"83540","24518"
"22000","78775"
"56621","87772"
"80607","68212"
"44587","53592"
"67526","46742"
"59491","50313"
"88747","99138"
"90635","64111"
"62588","29186"
"88961","69691"
"70652","42837"
"75360","06161"
"76857","M8187"
"98562","62905"
"46480","25816"
"27032","37470"
"N8501","06162"
"69856","94767"
"54091","74140"
"91818","47490"
"25878","46480"
"54406","36916"
"27859","74752"
"23320","82554"
"69765","93183"
"30415","06154"
"86737","83116"
"89268","23521"
"89268","23405"
"89268","06157"
"45304","80516"
"88842","52632"
"71991","80828"
"36957","81643"
"93183","55378"
"51480","83693"
"59491","82580"
"81169","46322"
"28330","20753"
"71931","35895"
"09357","90029"
"73750","13026"
"20577","71568"
"40630","44948"
"87023","44128"
"45981","12410"
"92670","98340"
"42855","65338"
"42855","65338"
"42855","76298"
"89714","81942"
"56140","65490"
"87023","23844"
"18581","75353"
"29793","87625"
"12719","64120"
"50565","51825"
"13026","55582"
"98891","06153"
"30420","23168"
"73039","26056"
"98787","42231"
"58720","00846"
"03774","15101"
"88842","75349"
"58638","94908"
"65162","39950"
"75766","39950"
"73984","23751"
"31216","23691"
"03864","31870"
"68431","04411"
"20563","50506"
"40128","48159"
"83141","44770"
"64075","65490"
"01220","94767"
"14168","92769"
"91872","44929"
"15064","73909"
"49830","48655"
"87353","93180"
"63108","87938"
"47024","98417"
"64212","64215"
"88417","75342"
"89113","01212"
"09145","32346"
"59491","17133"
"92771","69864"
"89268","90261"
"09357","89428"
"02342","17275"
"29433","14430"
"64050","06151"
"79403","12501"
"87150","44334"
"5125","01242"
"46742","05587"
"56585","47836"
"44367","07842"
"43176","95750"
"25511","93154"
"83819","20255"
"45348","53556"
"G8147","16942"
"04314","85533"
"45488","21254"
"45932","17082"
"63079","62007"
"05500","31454"
"02097","06681"
"59491","24702"
"30435","65417"
"16107","11131"
"82132","25379"
"58949","92220"
"69267","45814"
"45920","23135"
"29362","48119"
"90020","82876"
"30426","78137"
"06150","46498"
"58720","23687"
"93189","29417"
"40645","69856"
"89845","57636"
"60643","50047"
"22684","07157"
"22492","51289"
"86897","44773"
"68571","65392"
"18943","90636"
"81222","93464"
"45670","43321"
"68441","87072"
"75588","88281"
"10923","15260"
"45158","42380"
"44367","62760"
"63943","88242"
"16899","45990"
"46392","80874"
"78782","64221"
"46341","36429"
"20466","52762"
"40091","20713"
"15640","46120"
"73618","83226"
"34559","64121"
"03815","45968"
"20338","52625"
"74294","09303"
"23771","23946"
"67000","43851"
"80305","17275"
"77634","55568"
"25345","35351"
"66996","35987"
"80637","87913"
"M8260","64182"
"5125","80611"
"87570","75091"
"98433","52376"
"38259","18450"
"56621","06147"
"40168","36320"
"68339","49550"
"00766","82832"
"46059","43343"
"87731","43343"
"22492","51815"
"76771","45433"
"83678","88407"
"74342","91883"
"74526","46412"
"00506","05577"
"67439","56273"
"46410","90228"
"75657","78390"
"87717","53257"
"75752","20350"
"42855","86681"
"57818","83457"
"44888","19228"
"07246","29190"
"31770","25346"
"29220","55190"
"77822","89623"
"42342","31199"
"15132","75336"
"27859","27868"
"38041","56254"
"87160","42068"
"45236","97638"
"06280","13445"
"44367","16946"
"44315","16946"
"41268","58179"
"29512","14279"
"40474","89622"
"52769","75967"
"65600","82749"
"71721","81866"
"93185","93185"
"45920","46285"
"46407","06110"
"19273","35687"
"09065","07374"
"83591","75330"
"58179","17265"
"67144","02238"
"44826","21251"
"45496","48149"
"98891","25547"
"28551","64210"
"78689","79649"
"83279","74617"
"07842","47833"
"07742","M7516"
"82758","25349"
"74150","46426"
"53015","46477"
"59491","35958"
"38259","70504"
"68389","80516"
"25271","75307"
"37675","31708"
"46404","06142"
"09357","31770"
"71550","69683"
"36483","90346"
"38259","68370"
"38041","60842"
"26221","60842"
"49636","81867"
"91803","36894"
"45593","69353"
"36019","20023"
"98126","58563"
"40128","G7945"
"69844","46386"
"04764","82720"
"44367","16946"
"10923","77495"
"31210","M1534"
"69961","57511"
"75298","03774"
"13068","93382"
"98344","56150"
"59491","52625"
"07683","44330"
"04397","48268"
"36951","89411"
"63915","44792"
"47000","86179"
"12516","21976"
"98433","00206"
"03812","86681"
"62568","97476"
"98345","12934"
"27936","34627"
"63920","07365"
"42221","58714"
"08993","29620"
"46203","45774"
"76878","06137"
"53499","52625"
"27032","88870"
"75531","08628"
"06877","45245"
"77144","13801"
"09977","83279"
"29398","14886"
"86091","97758"
"29309","89972"
"58502","27066"
"46398","31895"
"65737","93165"
"68310","36014"
"40663","90341"
"70958","44852"
"94404","65490"
"74715","83272"
"98787","97317"
"58720","57680"
"58407","85628"
"45324","04397"
"78390","43147"
"87719","23380"
"09357","86719"
"87038","06110"
"17163","91358"
"21876","58803"
"92343","29619"
"88031","59089"
"89788","05367"
"13086","65656"
"80607","26612"
"63923","68439"
"5125","88633"
"88228","25186"
"09357","48470"
"92343","23760"
"98628","16945"
"04958","12076"
"63245","94122"
"63245","85209"
"46028","44843"
"68371","86681"
"92700","29482"
"68387","03633"
"40393","27910"
"45158","904JV"
"83148","16945"
"89677","41067"
"46950","67137"
"46950","53265"
"23509","01220"
"83547","22409"
"99125","24709"
"27063","79630"
"90384","7903"
"59491","00206"
"73961","69743"
"75307","36894"
"17260","23904"
"81567","74216"
"46463","21061"
"38041","83672"
"23026","83672"
"87717","50757"
"77634","65743"
"87717","78455"
"30412","65734"
"80607","65490"
"05235","05353"
"Y6618","17275"
"98233","64162"
"66355","93172"
"27007","48203"
"94740","78119"
"68868","89231"
"05275","73751"
"87823","10947"
"87796","19121"
"42381","60682"
"42854","45245"
"03724","09614"
"84852","12044"
"79466","24709"
"90573","63022"
"45975","04133"
"14746","29515"
"29759","03629"
"46169","32009"
"45920","76565"
"25524","73172"
"97648","23767"
"47214","42979"
"09357","74734"
"59552","55430"
"68435","86681"
"92377","89125"
"19924","64120"
"46162","64120"
"45172","45837"
"60841","69688"
"25346","52186"
"73999","46185"
"89677","86060"
"01190","69531"
"20683","14777"
"92387","16139"
"64036","61459"
"55714","87971"
"56752","26868"
"98137","17275"
"57880","88801"
"77979","83546"
"68566","03156"
"53157","41336"
"69511","07788"
"87712","59549"
"97652","76316"
"62804","09081"
"05827","G5876"
"21879","25387"
"42221","70536"
"74655","59416"
"22757","82749"
"98433","44843"
"70462","57046"
"64446","70422"
"59491","21075"
"64208","87719"
"22059","42735"
"57906","04666"
"00580","20536"
"11141","82539"
"47834","15896"
"50708","52742"
"00430","13219"
"35923","59167"
"98566","20006"
"27063","86681"
"45105","35938"
"22890","35959"
"68338","22405"
