cusip1,cusip2
"29433","91787"
"38316","61180"
"75146","05695"
"98891","89701"
"22357","59491"
"05184","98562"
"97828","21784"
"21777","92626"
"64217","02140"
"68309","78752"
"91803","45719"
"09357","93145"
"69216","06123"
"64214","64063"
"56510","77136"
"72157","71373"
"92343","24810"
"44834","54290"
"26813","08661"
"55353","74651"
"90603","76679"
"28167","84796"
"76201","77931"
"46410","52184"
"46284","89327"
"01099","78687"
"56752","59491"
"31897","09528"
"98891","98346"
"52769","88437"
"80615","86501"
"44986","44790"
"09357","91906"
"38911","45495"
"26813","07835"
"25859","30338"
"97648","86890"
"83673","65739"
"78831","16109"
"53209","42380"
"22220","92634"
"25385","29384"
"68371","M2559"
"04298","87162"
"12719","30048"
"45815","23559"
"88842","28669"
"04126","87783"
"56176","44789"
"91126","22281"
"83880","14769"
"38041","48335"
"36483","96919"
"46381","57065"
"98628","81926"
"49830","82716"
"57101","86681"
"04692","87547"
"25614","44790"
"87038","61744"
"59861","01845"
"93169","80012"
"29223","45543"
"92906","69912"
"81688","68632"
"89476","62905"
"60705","60810"
"22357","92364"
"25536","904JV"
"55510","95687"
"37675","42232"
"18581","11905"
"84871","12997"
"78472","73154"
"55607","98412"
"98891","77716"
"86897","64208"
"98985","30594"
"25250","45451"
"45489","79860"
"00420","67849"
"02089","67066"
"90251","09147"
"97651","90921"
"68309","01177"
"56585","29408"
"33970","60082"
"44986","25858"
"44986","51765"
"88584","92780"
"81219","46205"
"85556","04039"
"02078","75295"
"03949","00621"
"26813","86750"
"44986","06124"
"09589","05185"
"88383","64951"
"53563","16890"
"02234","00460"
"58720","58937"
"29555","67948"
"76773","09147"
"15064","01178"
"74332","98395"
"44789","61941"
"92335","46407"
"88209","48631"
"15175","96684"
"63562","27746"
"60633","49885"
"M8233","81663"
"46694","12044"
"88512","01203"
"72709","88930"
"89420","99111"
"90615","89154"
"05349","75923"
"59491","65516"
"74816","29133"
"86901","88511"
"11086","28291"
"59491","85206"
"35089","70229"
"67203","23843"
"18733","69616"
"92343","95749"
"54290","35177"
"55191","77508"
"39883","80385"
"86711","35960"
"29794","46558"
"37908","86317"
"98343","M1534"
"38381","81370"
"01870","82010"
"40393","15101"
"18581","26565"
"98433","92857"
"87150","19984"
"63163","48850"
"13856","04958"
"29115","41035"
"90615","45828"
"59491","81602"
"81735","50151"
"83145","46444"
"59491","08898"
"69883","88697"
"12738","81663"
"92723","27042"
"92723","22597"
"23769","45814"
"65354","55378"
"30415","98929"
"60698","87383"
"58447","38013"
"62842","29437"
"92368","62007"
"01334","82614"
"83401","65248"
"86901","75292"
"46320","88142"
"37940","78123"
"72343","52375"
"11045","58937"
"N8501","63162"
"68569","12500"
"75383","52625"
"45920","18972"
"22018","15098"
"92531","92552"
"83591","13813"
"75025","45542"
"45961","16874"
"04685","54230"
"05186","06114"
"46227","34062"
"26851","69946"
"92846","89198"
"55357","45127"
"90042","37233"
"69362","73667"
"76287","79860"
"00878","61174"
"49267","46370"
"78532","37233"
"75176","88220"
"56752","55378"
"23666","35687"
"13218","13213"
"13123","05465"
"04321","46402"
"29115","46402"
"26800","08953"
"83367","29855"
"80409","09621"
"00344","49409"
"07838","07830"
"92263","904JV"
"99109","58155"
"86876","46059"
"30613","86681"
"50470","15727"
"66930","53812"
"91925","03609"
"94352","79860"
"25860","82731"
"45920","36883"
"81864","37233"
"68339","35922"
"03978","38006"
"89395","75676"
"89395","11662"
"53811","92715"
"98787","83296"
"31206","83100"
"45897","82612"
"63148","39808"
"38941","30420"
"27984","G1150"
"05500","34537"
"92727","09089"
"63148","65244"
"84871","42068"
"63920","25073"
"82895","53812"
"36113","57636"
"97773","89314"
"59491","26864"
"53499","79860"
"93158","74043"
"03806","78003"
"46262","42465"
"46262","17093"
"03806","06111"
"24227","67652"
"42089","13856"
"83677","29024"
"46738","70454"
"25614","04540"
"89639","54946"
"83539","89904"
"59491","11051"
"44907","72753"
"46060","37358"
"46060","79860"
"86284","08223"
"01188","10672"
"74808","10672"
"70553","87698"
"48146","16978"
"74790","83169"
"52600","31620"
"76807","02360"
"87960","02360"
"55921","94767"
"55448","56172"
"98538","87942"
"04707","35960"
"15732","89148"
"67791","46117"
"59491","65490"
"45690","88870"
"55506","64111"
"34524","64215"
"45920","59479"
"86901","01166"
"03662","65011"
"98565","86321"
"12516","87720"
"03868","37233"
"45975","17086"
"16913","35169"
"75047","75774"
"06108","48585"
"03869","62007"
"43741","73097"
"44826","90203"
"73349","59018"
"98975","90211"
"21893","94767"
"92049","56069"
"87150","48203"
"13957","83676"
"45952","56169"
"45678","80685"
"87478","89172"
"21876","44791"
"28551","65490"
"58981","69267"
"M8233","M8791"
"55564","78296"
"70487","29342"
"92343","65248"
"81169","46322"
"62941","11984"
"60633","62665"
"91792","46998"
"25544","84649"
"40663","90341"
"75286","06107"
"98433","65490"
"83518","69658"
"30049","03413"
"65645","01155"
"59551","30327"
"59861","49671"
"50339","23323"
"60948","89337"
"59491","60638"
"80305","17275"
"68287","04072"
"90202","99113"
"09985","42837"
"25771","69778"
"31585","43851"
"45715","74257"
"16281","49306"
"89456","00663"
"69888","14149"
"27069","14149"
"27965","02873"
"78819","78137"
"87643","18221"
"28027","43575"
"87157","91925"
"69941","93153"
"75265","13856"
"30415","77459"
"87714","87491"
"26208","46612"
"22281","92192"
"14168","31682"
"46394","63063"
"31182","35949"
"84931","87934"
"29573","48496"
"50570","75383"
"44538","59145"
"83401","78775"
"83401","06198"
"26875","87713"
"52202","58526"
"75507","67197"
"77579","88348"
"92387","69619"
"98597","88542"
"12979","46203"
"91907","23426"
"92670","85781"
"94773","13800"
"83299","41828"
"45981","08899"
"41066","42835"
"87635","40557"
"39678","42376"
"73987","30178"
"31202","38013"
"37977","43336"
"00724","92553"
"65308","87150"
"87929","54946"
"48489","81371"
"09524","88581"
"45981","90615"
"29433","93006"
"86755","91179"
"45456","40557"
"22595","99087"
"57070","84895"
"04289","00118"
"78403","23952"
"03204","87970"
"45593","44993"
"86736","31617"
"64075","89718"
"64204","45504"
"40091","28580"
"90221","87494"
"91221","34537"
"91221","34533"
"49929","74672"
"86876","50047"
"59491","58544"
"74620","44895"
"00724","80862"
"13410","46612"
"40084","26758"
"64213","92659"
"00737","53812"
"91906","90122"
"91906","90122"
"97651","62007"
"31996","05963"
"55928","14019"
"87981","62007"
"45898","09534"
"23782","21254"
"68389","42823"
"46082","45667"
"98433","62007"
"23664","03051"
"38316","87638"
"92974","23253"
"45236","63143"
"82898","63143"
"15764","87971"
"28284","01036"
"69240","17082"
"45103","10875"
"75379","92659"
"59181","92824"
"59491","65656"
"01147","45480"
"02137","13219"
"60720","55928"
"93143","90921"
"45816","48648"
"23770","05440"
"01093","43176"
"87782","58061"
"45103","82892"
"38212","87969"
"53838","92930"
"83168","63156"
"87307","58383"
"63551","42851"
"89072","82731"
"81735","75260"
"78389","43341"
"58407","93150"
"53814","90144"
"74727","87952"
"74404","88348"
"92372","88151"
"92372","90602"
"75628","45523"
"09145","37733"
"40091","90602"
"45920","12709"
"55561","04552"
"34425","82929"
"30414","64057"
"30414","36264"
"98369","91428"
"89432","12389"
"99102","46183"
"60800","82705"
"60800","07587"
"48368","44794"
"59491","88511"
"22756","49513"
"58407","53188"
"74971","11132"
"19426","35981"
"59491","62007"
"83143","44978"
"83143","46571"
"45769","59065"
"04056","05376"
"59548","96822"
"03964","26864"
"89268","40428"
"03774","23323"
"73621","09534"
"63141","67574"
"45437","93994"
"23247","29561"
"87635","47812"
"56154","00239"
"01099","60272"
"23769","84649"
"03869","64192"
"11135","64192"
"76262","19984"
"58282","14049"
"88303","46518"
"92187","92826"
"83408","48123"
"5777E","87714"
"19193","46697"
"51655","85388"
"25409","46386"
"64058","17089"
"87258","33780"
"30049","97665"
"12719","75383"
"59491","65350"
"56585","45990"
"81861","20596"
"02206","58157"
"70221","87838"
"29559","37184"
"15246","55559"
"83401","78775"
"83401","00943"
"68422","27864"
"17887","63663"
"88711","65073"
"87833","21993"
"64187","63358"
"11997","85803"
"00936","86101"
"09357","83101"
"80381","42837"
"63152","15892"
"49837","60772"
"44911","84735"
"44364","53592"
"98433","27864"
"73994","84912"
"83095","90615"
"52760","89606"
"28061","45252"
"67196","08851"
"91729","904JV"
"03645","60479"
"38309","91393"
"12738","25804"
"29100","98977"
"65889","19022"
"29564","33951"
"19199","06092"
"97314","35687"
"59491","13904"
"45920","13904"
"98560","74600"
"75245","36866"
"77634","17285"
"74675","25349"
"20552","44797"
"09357","88736"
"09377","19022"
"31996","60505"
"31996","54937"
"31996","46625"
"31996","92990"
"31996","94974"
"46731","86317"
"80667","42735"
"45148","11051"
"50010","11051"
"83401","92857"
"80334","13637"
"59490","92342"
"92043","95687"
"80305","86681"
"45678","03672"
"09145","10113"
"97314","35687"
"54290","86317"
"05147","80105"
"05147","11894"
"23598","80105"
"23598","11894"
"44815","82554"
"36954","29855"
"45678","29855"
"36954","36361"
"45678","36361"
"36954","65712"
"36954","88348"
"45678","65712"
"45678","88348"
"75531","61753"
"87160","98391"
"45232","24358"
"00494","92343"
"83401","37833"
"59486","16942"
"19244","24719"
"59491","63621"
"83168","92635"
"63074","00846"
"63551","42823"
"65358","31632"
"45469","59858"
"57681","05443"
"55347","78149"
"36483","65490"
"98992","61635"
"46116","45978"
"26903","65244"
"62846","65310"
"93144","75401"
"04970","05353"
"45398","46348"
"N8501","46382"
"25612","33571"
"59317","46333"
"84640","24366"
"23617","77312"
"47772","23657"
"55353","69651"
"89268","01147"
"36502","63663"
"83029","30325"
"92184","82967"
"80915","82967"
"65701","75383"
"87373","92729"
"15246","39986"
"36399","71710"
"93099","01625"
"93099","70422"
"86066","30226"
"15678","91480"
"25806","31676"
"20524","82261"
"23617","02336"
"45468","51493"
"27926","50047"
"37998","48571"
"76771","60676"
"58446","68551"
"89446","68551"
"03730","94858"
"30194","51657"
"30194","82893"
"30194","26122"
"52725","09569"
"59122","46727"
"51783","25667"
"45885","45465"
"45920","90920"
"86317","63486"
"67000","76132"
"91807","04743"
"52202","34478"
"91221","86221"
"87656","63562"
"59491","63562"
"22100","35208"
"81092","20030"
"29559","66813"
"42258","94704"
"76066","69650"
"94762","36238"
"73325","42823"
"74857","54228"
"45727","67194"
"22757","25405"
"20844","92857"
"56752","45726"
"12738","81663"
"94768","15161"
"81837","52729"
"98945","98975"
"59491","35062"
"08915","83567"
"96222","76064"
"20065","85300"
"27965","64576"
"78464","59506"
"46206","02322"
"76771","12755"
"38099","82990"
"G6754","12501"
"85271","57687"
"59491","13904"
"27965","13001"
"26660","57685"
"52668","08527"
"59491","13904"
"73996","92730"
"73996","26221"
"45920","54946"
"00724","92367"
"31996","937"
"45920","82835"
"76278","94973"
"25433","17275"
"05781","75231"
"58471","48880"
"46669","25530"
"18049","75231"
"50708","01166"
"00430","37733"
"82669","78119"
"26760","36823"
"56091","36060"
"56091","06755"
"50385","24762"
"46345","57685"
"22428","13904"
"67124","62822"
"67439","92702"
"04316","74602"
"45769","29109"
"45920","26864"
"30039","46344"
"04648","27805"
"71334","79575"
"71334","40961"
"78486","92735"
"75652","29434"
"68287","01135"
"19078","98372"
"94761","91706"
"03977","74002"
"42226","89314"
"83577","904JV"
"91807","74752"
"23841","46697"
"00636","63135"
"03815","86202"
"60337","65656"
"97729","92318"
"74599","01077"
"67439","05905"
"18456","46343"
"45920","75091"
"56752","65490"
"75652","25292"
"25302","74226"
"80368","09530"
"14600","76276"
"67020","12351"
"36057","62936"
"46375","81257"
"89437","29442"
"89437","30286"
"83028","04989"
"21767","31712"
"87162","23323"
"03833","57071"
"80541","74002"
"25350","05577"
"87056","88205"
"22101","30409"
"83169","15092"
"00579","57687"
"89331","60676"
"23838","35922"
"65334","25350"
"46342","45941"
"26884","33828"
"11140","56273"
"22966","36384"
"25529","33828"
"59547","40227"
"30613","60650"
"37908","94675"
"68657","82892"
"74678","46373"
"40563","63145"
"23840","87491"
"38316","38413"
"59491","26864"
"68436","16344"
"01120","58937"
"88194","88077"
"59761","13768"
"21842","98547"
"45460","06035"
"53499","79605"
"00695","76932"
"83655","83274"
"03974","43362"
"45316","35191"
"98411","87635"
"05902","29411"
"92366","74226"
"08895","27746"
"30613","58623"
"75245","55537"
"17051","42179"
"60643","73998"
"60643","85941"
"24349","02868"
"74397","00656"
"74876","05427"
"44921","97412"
"23615","04562"
"27032","25459"
"46345","57685"
"45897","904JV"
"15132","30123"
"01116","45458"
"13521","72447"
"06080","60637"
"06080","45510"
"39812","30414"
"26899","45513"
"45094","64059"
"89828","05353"
"65703","65411"
"24823","92359"
"75245","81987"
"09195","87605"
"36238","82705"
"05229","09569"
"45094","35959"
"64050","60777"
"68383","17275"
"03802","44799"
"45868","12956"
"17288","20536"
"48592","48203"
"59491","92857"
"94768","64121"
"59491","64121"
"23610","03771"
"45920","54946"
"90474","40594"
"19244","44922"
"86428","92589"
"30408","02269"
"05147","37733"
"37965","45453"
"69912","67177"
"94121","90402"
"98541","46117"
"78761","90341"
"09626","09625"
"88220","09625"
"29070","47836"
"98186","55202"
"65819","40051"
"80409","50455"
"44826","74684"
"03833","68299"
"20562","14884"
"14734","96657"
"79367","46337"
"79367","46337"
"92589","04613"
"23957","74913"
"60851","82404"
"00079","15691"
"53499","48203"
"75243","94268"
"64056","46117"
"53499","00206"
"04486","71355"
"38316","83045"
"92593","90214"
"44802","36759"
"05204","88348"
"73086","04042"
"08265","07556"
"39678","14141"
"96056","15169"
"18581","39311"
"63143","9158"
"98433","92343"
"48403","79647"
"46329","80569"
"38269","66995"
"38269","66995"
"25591","54340"
"70436","78804"
"27043","03772"
"03762","72733"
"94871","45214"
"M2246","23323"
"01099","66530"
"93108","47836"
"92343","69371"
"99098","42369"
"83170","77537"
"81107","02968"
"15171","97379"
"41029","10950"
"74581","31586"
"65892","31870"
"98433","82301"
"69633","44493"
"37989","41362"
"03158","44934"
"98354","69958"
"80368","99093"
"83113","49513"
"59139","35063"
"59491","34537"
"01988","58977"
"38259","62007"
"67038","38163"
"09739","00460"
"06712","98541"
"06712","53641"
"06712","52999"
"06712","52596"
"06712","98541"
"06712","53641"
"00420","49898"
"42845","49898"
"89791","98292"
