cusip1,cusip2
"70477","46240"
"70557","82088"
"54456","90945"
"51952","21248"
"84791","01154"
"05350","45398"
"46329","36100"
"69893","04622"
"35194","45764"
"43738","46328"
"45920","45396"
"97648","64195"
"23798","74727"
"38334","83641"
"44829","78771"
"57681","55347"
"58470","68389"
"81710","43696"
"45535","92525"
"44544","92343"
"67000","17070"
"05162","20546"
"04362","23511"
"69936","78771"
"76132","38098"
"71532","45398"
"70580","45397"
"41755","03466"
"78588","83648"
"41269","61912"
"92343","00582"
"76132","87065"
"88406","58610"
"46329","79399"
"69018","89449"
"36198","52600"
"60643","20479"
"46111","28226"
"65347","25421"
"74745","23762"
"74698","41269"
"36078","21876"
"23792","87161"
"75968","78668"
"33613","05721"
"82617","31182"
"45397","42342"
"05079","49720"
"37271","45719"
"98974","18956"
"70162","02363"
"78769","78360"
"92230","26763"
"58954","45868"
"25433","92343"
"63111","45885"
"21219","23537"
"25518","55488"
"31877","83593"
"34955","45715"
"81570","68212"
"57694","29534"
"21893","05835"
"60915","52556"
"69577","75766"
"45304","46245"
"60472","68338"
"81733","26660"
"68340","46684"
"74398","94353"
"60724","75333"
"33773","54161"
"78462","51587"
"88715","37939"
"G6754","09589"
"31876","75596"
"83143","55203"
"89376","83570"
"89713","86220"
"46228","81847"
"83402","76807"
"64195","74697"
"40420","74862"
"27007","46256"
"19244","23812"
"28226","78687"
"45666","20404"
"52328","61911"
"91867","55444"
"28906","60256"
"82617","00616"
"20730","01684"
"12328","70458"
"55537","03157"
"72345","83507"
"67000","92343"
"83593","85275"
"87159","03885"
"83593","16871"
"46228","36348"
"23511","89636"
"77514","29958"
"78139","05313"
"74860","41032"
"33792","51586"
"97662","12738"
"45388","45885"
"03812","20856"
"80305","94973"
"35966","40828"
"57694","83422"
"80305","55610"
"59497","88076"
"03870","40393"
"92230","51379"
"46717","49923"
"31876","44822"
"94110","01079"
"94110","09344"
"01079","09344"
"75095","35099"
"73089","83151"
"00429","46551"
"26899","70451"
"01888","88139"
"45392","88076"
"03157","86438"
"11119","86858"
"75191","28281"
"80518","50347"
"67018","92385"
"23825","09577"
"20730","69936"
"18503","81703"
"29535","75792"
"86185","89364"
"60265","44914"
"44888","M4709"
"73953","46116"
"20338","82648"
"66996","00587"
"45920","80305"
"20536","87150"
"35967","58981"
"25430","73919"
"90328","91935"
"65347","00615"
"53654","56631"
"64050","48073"
"70803","83645"
"12538","39882"
"49860","60797"
"45676","02053"
"27042","09739"
"27042","87796"
"09739","87796"
"92193","04595"
"09060","44349"
"87812","16951"
"29112","94768"
"00667","56041"
"45726","09622"
"00506","52602"
"30303","81689"
"76158","80919"
"86878","59491"
"24956","00349"
"73754","46287"
"86849","07803"
"82989","82648"
"02342","78390"
"52769","91221"
"03885","88138"
"66996","03467"
"43005","23562"
"75872","31561"
"20404","76132"
"83021","44831"
"00469","45534"
"58940","78389"
"74698","13150"
"45920","46712"
"20410","29212"
"20054","89651"
"09610","97662"
"82976","44984"
"03870","63104"
"45378","37232"
"81570","13203"
"83527","75587"
"83539","59491"
"94117","87916"
"88554","83421"
"23234","89692"
"87793","03822"
"26949","68389"
"60745","78117"
"89663","04614"
"76036","91347"
"02157","43338"
"83294","75605"
"68566","05069"
"78752","59935"
"93108","98375"
"59487","47138"
"83299","47138"
"83064","96822"
"15691","904JV"
"38384","37957"
"38384","89437"
"40603","69592"
"89019","86681"
"23812","62646"
"83651","58933"
"68371","88610"
"14071","13801"
"81222","82096"
"29526","G1666"
"51820","53634"
"72710","26408"
"75223","70468"
"59491","55269"
"69267","80862"
"86700","01100"
"00936","21863"
"62886","70457"
"01988","03073"
"84867","91897"
"95086","23653"
"60692","86681"
"85781","59011"
"83064","02529"
"65088","17275"
"83109","55992"
"20491","74140"
"56621","40784"
"36348","02322"
"89451","71435"
"46356","54946"
"83402","41806"
"92197","03952"
"15064","27021"
"09613","87296"
"15064","45441"
"10490","92220"
"87160","91087"
"83021","62007"
"86876","04311"
"83209","84474"
"68581","46284"
"64204","70450"
"46732","23760"
"83006","89858"
"14158","75859"
"29205","60033"
"45326","38880"
"21441","87913"
"21441","33624"
"4930","26153"
"04487","78789"
"04487","84534"
"91935","55415"
"03675","92367"
"55916","98181"
"38177","50441"
"89451","37411"
"89451","45765"
"54157","36186"
"78389","91300"
"75217","92585"
"82617","43160"
"55918","17082"
"01093","48203"
"29675","20714"
"88187","20714"
"87160","25798"
"46328","86866"
"25393","45441"
"M2508","69430"
"68212","36238"
"78389","53499"
"92757","19187"
"76231","42972"
"46288","24709"
"12884","76565"
"68338","07823"
"75087","86681"
"20491","86681"
"52328","80123"
"64195","15914"
"57819","01108"
"80919","54135"
"59491","82619"
"52668","71548"
"59210","95070"
"07246","64120"
"58618","36466"
"85290","84613"
"N4386","28421"
"75597","38399"
"92992","11458"
"59491","74971"
"22277","74971"
"80286","74971"
"59491","86681"
"22277","86681"
"80286","86681"
"45875","02650"
"80919","01087"
"64050","04267"
"68389","15115"
"87057","36501"
"83021","53592"
"45173","97628"
"03541","29607"
"34955","35063"
"63136","03798"
"38177","6848"
"35085","77124"
"23798","79604"
"00344","94353"
"72589","91745"
"84909","84908"
"63936","37382"
"12738","91087"
"85781","12336"
"98974","18954"
"89791","02348"
"34964","13172"
"59491","62007"
"00524","79546"
"00524","04052"
"87160","98371"
"36368","66680"
"75585","79814"
"91794","7903"
"00724","26864"
"36088","00632"
"44808","09065"
"76268","45437"
"27874","03875"
"31182","80666"
"81837","80666"
"70337","69835"
"68566","92770"
"09611","83574"
"89268","25152"
"75807","24709"
"29666","25386"
"59538","36301"
"64205","82651"
"77311","83296"
"17107","57636"
"29259","53640"
"04314","45437"
"68338","92847"
"45432","32839"
"12710","60994"
"59089","42823"
"68389","18684"
"8867E","58462"
"50453","29674"
"87786","29674"
"04969","45516"
"80305","74975"
"27048","98546"
"01888","25524"
"01103","68186"
"59491","74912"
"86161","82634"
"64205","45432"
"57767","55903"
"68389","42823"
"37193","83021"
"78783","07132"
"05862","46162"
"48891","17275"
"74561","87560"
"22228","28291"
"98927","78784"
"74267","74216"
"41029","60773"
"28226","35981"
"19235","26864"
"31686","26864"
"80541","26864"
"59491","13800"
"01870","83299"
"20835","30051"
"87150","69031"
"21893","45338"
"23835","09065"
"87571","09065"
"55353","02092"
"79466","17275"
"21893","45338"
"29675","86101"
"83529","07318"
"23320","50545"
"59491","82656"
"59491","90921"
"45326","68292"
"46320","57887"
"02140","36866"
"24802","4833"
"51800","62472"
"46319","88077"
"90356","12501"
"28608","74111"
"44949","65703"
"21441","20353"
"12745","50216"
"83021","88972"
"05329","29543"
"68389","62905"
"80919","45224"
"23249","12589"
"60738","80599"
"41021","46697"
"23798","29112"
"58940","24709"
"13214","97791"
"00506","37048"
"52769","55900"
"75728","20549"
"59491","80865"
"45325","28584"
"49443","65490"
"62664","00632"
"22765","74790"
"30613","78137"
"30231","80862"
"03807","44934"
"78232","85515"
"83575","43388"
"69267","60467"
"33954","48467"
"75623","87497"
"10490","87180"
"23597","87942"
"87244","56069"
"45427","45190"
"46342","36069"
"50410","36063"
"80613","02137"
"72705","69490"
"77931","97244"
"82365","16993"
"82365","15950"
"12875","82717"
"42342","95689"
"02354","82554"
"91883","86681"
"74902","48770"
"83291","60404"
"28222","16373"
"21441","88250"
"79466","98389"
"45425","90417"
"13123","42823"
"28659","904JV"
"70388","41884"
"22436","75754"
"92670","45518"
"63079","89185"
"02342","13904"
"74744","29287"
"40163","63568"
"93066","28249"
"05226","57077"
"10490","90613"
"00579","49767"
"61913","29481"
"63079","98375"
"39324","55544"
"23594","68237"
"94331","27746"
"65683","38270"
"59545","87059"
"59142","89419"
"74373","13086"
"92700","88279"
"83092","14461"
"98531","69478"
"74398","01622"
"05329","16960"
"98499","46314"
"72447","99087"
"94769","94973"
"30049","87102"
"42845","79604"
"59491","57383"
"92312","41188"
"38003","84613"
"64058","1957"
"27150","58612"
"82989","87293"
"49443","05844"
"48474","35139"
"01988","97791"
"30042","04661"
"59545","00290"
"67000","35959"
"92385","03270"
"13933","29598"
"01684","04017"
"58980","06631"
"40359","72595"
"98531","80862"
"59491","74257"
"67834","27179"
"67834","904JV"
"00846","48464"
"55203","31975"
"20338","83302"
"89268","13151"
"92700","93472"
"59491","89149"
"59814","55378"
"92029","87969"
"00386","53945"
"71962","97664"
"28643","57761"
"23593","57761"
"17239","48464"
"54962","09128"
"29681","36909"
"60642","44059"
"87515","44059"
"92255","40120"
"45252","59152"
"66705","45055"
"75611","61168"
"86760","62641"
"94768","61168"
"14768","25385"
"02342","42823"
"03788","61753"
"63079","29482"
"25511","42068"
"85922","43344"
"87182","89992"
"68185","65490"
"45812","14149"
"79466","50313"
"70291","36889"
"59140","25385"
"38002","44097"
"84785","89284"
"70290","98600"
"92800","29537"
"53814","10531"
"23593","42210"
"59491","41316"
"59491","62007"
"91836","19187"
"45421","19187"
"46447","42181"
"87120","04322"
"59491","1957"
"45398","67179"
"74555","60449"
"92670","88151"
"98536","89127"
"19077","45418"
"76226","00648"
"84761","05873"
"65165","46331"
"83092","26766"
"68756","98956"
"72447","85443"
"29675","69372"
"98975","90215"
"74862","64183"
"00622","87109"
"37193","92367"
"97314","04311"
"98524","55202"
"94846","67066"
"63911","37511"
"48471","64057"
"80305","43707"
"80305","42823"
"80305","45814"
"28475","90946"
"10557","57734"
"45578","86987"
"71387","30397"
"14071","81988"
"75156","40582"
"12922","03071"
"46114","31868"
"59315","14146"
"76227","87065"
"92343","05417"
"45551","34646"
"82920","88142"
"67034","86681"
"11131","97653"
"42342","83089"
"46306","24808"
"86310","90232"
"83092","72774"
"33953","89040"
"94730","64353"
"68566","74219"
"49720","76020"
"72357","53260"
"56024","87605"
"65088","80862"
"76668","37389"
"02263","39934"
"85771","90295"
"08879","81371"
"80305","82619"
"92846","74993"
"17737","42823"
"25359","92367"
"29792","66713"
"09626","94767"
"83215","65490"
"92968","15695"
"80516","44858"
"61980","13904"
"31197","42735"
"31877","46253"
"44829","46296"
"45397","82698"
"12409","74440"
"03870","64059"
"92856","60770"
"25423","83569"
"44119","42269"
"00644","05813"
"15231","94362"
"15231","20333"
"03876","23838"
"46304","74074"
"55235","01377"
"74863","15200"
"29396","31715"
"20418","45536"
"80305","50455"
"81382","48444"
"16871","05834"
"45245","64392"
"78734","45074"
"58003","17261"
"09201","84852"
"46116","46325"
"G6754","11140"
"89126","89126"
"89376","83569"
"83570","83569"
"89713","86211"
"86220","86211"
"29363","54946"
"23838","91447"
"11612","62905"
"45255","87067"
"89066","46327"
"63111","46327"
"15231","13904"
"52668","25192"
"26899","12918"
"92714","68368"
"99849","13891"
"60724","71744"
"69018","23101"
"30399","48203"
"29792","13408"
"43735","07692"
"27910","19022"
"12348","59187"
"67438","05646"
"42342","82748"
"20563","81370"
"25414","63022"
"09622","80862"
"55536","43341"
"70337","20402"
"87113","15092"
"45845","30060"
"83297","92367"
"03885","29391"
"92367","20722"
"92367","25392"
"911","03798"
"80305","45814"
"G6754","72811"
"37646","19975"
"89486","64111"
"94110","63020"
"01079","63020"
"09344","63020"
"88139","88250"
"55535","26876"
"67124","38872"
"56501","68089"
"12738","98853"
"88632","74226"
"12738","05260"
"12738","98371"
"20491","74002"
"23563","81371"
"03782","42823"
"83402","35959"
"33906","00620"
"03968","03028"
"29745","77493"
"78462","74867"
"35194","00614"
"07309","11458"
"01888","28249"
"78744","63106"
"81839","98391"
"91894","31340"
"45665","86625"
"98975","46576"
"92387","24341"
"86878","15161"
"59491","15161"
"45539","35928"
"72447","81656"
"87139","96918"
"65354","82614"
"20259","69911"
"60763","86681"
"09977","88553"
"28226","7903"
"42214","27746"
"42952","904JV"
"86308","59017"
"04213","30490"
"13369","24309"
"04321","87322"
"45377","93087"
"61980","00275"
"15096","05834"
"46197","45814"
"90415","05376"
"2458","86681"
"92776","26871"
"65673","13891"
"72581","64536"
"78590","40216"
"87160","38400"
"28551","26912"
"83021","11954"
"86849","83165"
"59491","82611"
"78387","20671"
"25422","78447"
"87796","84476"
"25422","87235"
"55209","41651"
"25422","97665"
