cusip1,cusip2
"97750","98787"
"67144","93219"
"71915","23509"
"67144","93219"
"75445","14839"
"37940","72711"
"68371","90664"
"G2901","00724"
"89635","46840"
"64221","05822"
"83698","91781"
"65334","42628"
"59017","44729"
"29521","80619"
"46805","83021"
"80305","39945"
"92288","59305"
"68617","83259"
"15921","12426"
"22051","84836"
"06203","94125"
"61981","59908"
"27089","49441"
"51494","68445"
"03735","30448"
"26869","42167"
"44367","07857"
"04406","57101"
"58641","46843"
"28933","01894"
"52600","50620"
"98310","15678"
"75488","87192"
"59491","85286"
"25985","75488"
"90616","75704"
"89421","83187"
"91899","37988"
"33858","11131"
"80409","68389"
"01318","46845"
"81941","99156"
"4498","30002"
"45863","52891"
"75572","17163"
"97785","31620"
"87113","86311"
"14189","57926"
"04976","86237"
"93225","20355"
"88740","53565"
"11145","17101"
"87796","00089"
"50627","46323"
"55033","86900"
"23251","70431"
"98433","47210"
"M8215","45920"
"53007","49636"
"89845","81837"
"92393","31599"
"04976","48670"
"13466","87656"
"63105","94851"
"05131","83693"
"80619","44724"
"20338","35110"
"E9021","23693"
"68446","93044"
"26711","46813"
"23151","66923"
"21842","65780"
"08988","78779"
"27885","04661"
"01296","38870"
"85815","20629"
"30430","58370"
"74799","86995"
"12429","43358"
"59491","07857"
"69969","47151"
"01324","31908"
"45217","22503"
"58494","86351"
"50614","46856"
"83395","86239"
"86994","07858"
"46284","45920"
"05181","64205"
"93143","62781"
"17737","00971"
"45727","29657"
"84945","78806"
"10923","46681"
"10923","89443"
"46681","89443"
"76292","55940"
"82786","80409"
"94700","31910"
"50631","50501"
"62847","30050"
"87113","78838"
"01299","21191"
"83299","30613"
"05184","05135"
"29797","70350"
"26711","73860"
"05621","05134"
"29228","57046"
"23926","58617"
"22751","89829"
"09357","75474"
"30036","60950"
"72402","64375"
"86930","69387"
"78588","83442"
"54133","75476"
"44721","70463"
"90911","30338"
"14168","59555"
"09867","92660"
"53814","38259"
"30450","67816"
"72780","36854"
"05898","01103"
"91785","80587"
"55607","30450"
"27104","75516"
"27104","28167"
"59491","99171"
"23210","N3537"
"55969","88182"
"78841","18944"
"5777E","58259"
"56161","52888"
"88595","44061"
"05898","09613"
"05898","36902"
"09613","36902"
"49015","00597"
"M0854","70547"
"M0854","75472"
"91523","62902"
"87981","59491"
"78287","09199"
"85782","42374"
"25518","30457"
"36516","68353"
"75482","15757"
"20669","31703"
"25939","23835"
"74294","51583"
"55916","78266"
"46263","11135"
"91949","98323"
"91732","59491"
"74294","09657"
"45276","88182"
"92660","65764"
"80096","47772"
"83259","38870"
"20416","55915"
"26968","59491"
"14198","69221"
"69222","75487"
"69222","73211"
"75487","73211"
"73196","14747"
"27970","93357"
"31217","48662"
"87405","25566"
"23754","83659"
"09337","27095"
"80409","90680"
"46872","82842"
"46299","09213"
"88337","87765"
"92660","34514"
"88346","12355"
"46833","22437"
"56639","90458"
"45217","13073"
"68555","74611"
"38870","46875"
"28551","46766"
"23813","94693"
"98346","62494"
"71271","74407"
"48691","09866"
"28566","82786"
"97725","16429"
"46835","09540"
"48690","48164"
"98671","46892"
"09357","29009"
"69256","15986"
"68371","54133"
"58369","90672"
"75213","38259"
"76087","44715"
"89486","09206"
"48447","43647"
"28409","63927"
"53269","07676"
"62775","52603"
"87501","27094"
"37908","74745"
"73129","69937"
"98184","23778"
"80409","44716"
"94401","98664"
"38072","01631"
"88368","45020"
"38072","56752"
"38072","01990"
"68371","03364"
"83233","99167"
"88468","04466"
"84894","21076"
"45885","76304"
"20632","29951"
"03431","01341"
"05753","88490"
"38528","38652"
"38528","22610"
"38652","22610"
"25379","88193"
"36515","83585"
"82184","69725"
"57819","74834"
"M8789","46838"
"74195","92517"
"82920","73854"
"44713","82779"
"64235","57732"
"33892","80305"
"38177","62492"
"70268","70574"
"47978","34453"
"65286","74647"
"23251","89827"
"59215","75544"
"36854","48403"
"09357","21228"
"17890","26542"
"91207","76320"
"80409","76319"
"06081","91950"
"68371","55914"
"40592","92621"
"92594","86649"
"98184","44744"
"28551","29430"
"57401","44123"
"80277","G7771"
"64110","09362"
"65777","94660"
"14221","59076"
"69548","29690"
"64221","42860"
"92522","78863"
"36304","89570"
"46846","45715"
"01354","95088"
"46114","52891"
"58500","36521"
"13889","86495"
"93078","13077"
"46889","63194"
"67008","48115"
"84836","88592"
"99168","01323"
"04251","45920"
"99087","46891"
"28649","19338"
"76169","23725"
"31823","29692"
"80922","09567"
"01170","30056"
"63213","91951"
"92590","50627"
"29384","36950"
"98136","19202"
"21098","86647"
"98136","19202"
"63213","75504"
"92604","30130"
"20478","81544"
"68443","70977"
"46703","43407"
"81941","82393"
"90145","51480"
"46852","59491"
"75553","35157"
"80615","00966"
"74245","67622"
"50628","03269"
"64050","34651"
"81569","98563"
"81569","81837"
"98563","81837"
"23783","59215"
"39773","74704"
"46254","29195"
"75518","98784"
"74188","85773"
"03981","19079"
"68266","09631"
"68389","44708"
"93289","67238"
"60645","26051"
"73848","45920"
"73850","19277"
"46899","98446"
"04966","03870"
"38023","75045"
"85791","88698"
"75520","84726"
"67239","57086"
"01270","82392"
"06025","88139"
"92305","36023"
"45815","64023"
"78899","88031"
"38870","75521"
"87657","68426"
"69925","82837"
"93078","12538"
"13091","18980"
"24802","91375"
"92612","87296"
"68371","04988"
"32371","10825"
"30453","48523"
"78112","88220"
"68177","40704"
"21228","23193"
"34564","88496"
"43698","14214"
"70429","82388"
"39945","85773"
"45666","94732"
"30588","37007"
"56513","69545"
"37984","01337"
"00475","57906"
"78281","87192"
"23599","98322"
"46861","68353"
"45236","83464"
"5125","98560"
"48691","04344"
"65777","47210"
"42226","97773"
"90137","38202"
"88842","40235"
"20406","45227"
"88852","07238"
"00579","34651"
"92554","02135"
"27952","93245"
"29760","01338"
"48485","27976"
"68267","67244"
"13085","35193"
"56752","42856"
"75563","45660"
"29760","98776"
"68177","66917"
"26711","17157"
"30425","83244"
"55631","54157"
"22908","70224"
"22691","81520"
"20788","45715"
"57906","20416"
"22908","03650"
"62942","44921"
"98177","29798"
"09867","75008"
"70557","60080"
"47151","68430"
"46865","49263"
"88532","58720"
"87552","92598"
"89455","88543"
"44703","98320"
"55953","12072"
"00430","12357"
"36524","35889"
"57075","83245"
"46861","87047"
"09357","18586"
"52760","73119"
"13096","61529"
"68352","45539"
"68335","42948"
"84790","52180"
"22890","65283"
"09357","69629"
"23828","98845"
"35099","29798"
"98094","87656"
"88993","29127"
"85289","36732"
"41016","28551"
"50396","31696"
"26693","37905"
"05909","13090"
"78901","31561"
"27952","60950"
"09357","44255"
"05898","97662"
"09199","89689"
"88632","68436"
"74331","09212"
"17112","78906"
"29023","78771"
"20338","44970"
"72788","45863"
"44698","75472"
"53700","14148"
"92595","52769"
"75572","90398"
"05695","68852"
"98184","83067"
"89793","68173"
"64075","28551"
"26936","75669"
"49211","83732"
"44124","31217"
"68334","75590"
"76826","72789"
"75549","95692"
"64168","83245"
"87595","41029"
"09196","69032"
"29690","91523"
"44698","62492"
"92343","80911"
"60271","67020"
"57906","97651"
"86349","46887"
"19396","20757"
"10492","55667"
"62495","27104"
"75516","62495"
"27976","60943"
"12719","40169"
"02234","16942"
"27952","75671"
"29101","04943"
"29702","83733"
"46890","25669"
"92380","97653"
"87150","42735"
"86459","29175"
"09659","13803"
"91754","61748"
"80409","48273"
"20546","45440"
"05322","15095"
"83601","51461"
"98680","92826"
"75232","75820"
"88758","13099"
"63927","92123"
"90131","67659"
"78401","76325"
"06100","02326"
"14737","27868"
"86639","26927"
"89251","78242"
"83408","17369"
"17959","25365"
"45539","29442"
"40393","98412"
"24784","46416"
"37470","57826"
"92368","89750"
"73443","67596"
"00724","42068"
"89537","68381"
"89347","33770"
"20635","95337"
"43408","73084"
"88993","86638"
"43396","11132"
"64118","42823"
"98312","9009"
"78410","78905"
"76976","83173"
"33967","40237"
"58579","86204"
"67172","33813"
"59934","41081"
"24230","68297"
"59491","05844"
"91935","46257"
"53688","80516"
"94776","25715"
"38259","89233"
"46779","57731"
"76779","20634"
"02155","67567"
"65781","73044"
"30613","85589"
"12032","61174"
"59491","12389"
"76323","59784"
"36618","47771"
"11775","62905"
"25134","43341"
"59546","88594"
"89268","46625"
"30412","23769"
"99156","904JV"
"97314","50312"
"29331","60627"
"91884","99177"
"78401","93994"
"82758","38202"
"68324","88505"
"09357","72811"
"45678","08898"
"13068","45071"
"25939","05367"
"28281","36523"
"59497","88076"
"90664","64227"
"68441","58661"
"05359","26936"
"64126","44841"
"87299","17275"
"67155","70703"
"18066","10304"
"72598","56636"
"27012","26876"
"08458","88496"
"60750","38203"
"80345","62007"
"21893","20536"
"98787","25472"
"67144","80862"
"37903","84732"
"58931","87385"
"81546","34355"
"44708","45670"
"88497","67242"
"64446","86769"
"37997","59536"
"60833","20065"
"57265","05537"
"92601","87839"
"42860","25417"
"59140","69974"
"99087","43362"
"59491","28291"
"46899","00206"
"98446","00206"
"45920","45635"
"45470","07008"
"57474","83274"
"81802","88973"
"64126","37954"
"23852","30460"
"67144","70569"
"64110","29793"
"60470","03928"
"57756","43362"
"93244","82929"
"45920","62818"
"55658","29133"
"53282","25683"
"85289","88488"
"37471","22540"
"45665","63135"
"28299","87642"
"29114","60676"
"88378","58550"
"04426","01326"
"04426","78261"
"04426","63202"
"38259","63507"
"88182","97023"
"88142","92401"
"15691","46574"
"83236","45820"
"87981","75763"
"97651","41308"
"86939","86681"
"93236","40318"
"11997","85803"
"05329","G8847"
"17243","97268"
"44713","62797"
"28475","35699"
"98891","65490"
"09357","37427"
"28281","04387"
"16400","70474"
"46847","31868"
"81225","13077"
"98433","45814"
"98156","69561"
"38072","64879"
"46845","88409"
"03988","55656"
"29175","89418"
"00508","86297"
"58661","04714"
"20628","87900"
"88745","00844"
"29175","37277"
"37920","59784"
"23193","37529"
"09620","14887"
"34947","16944"
"85491","82958"
"42302","39324"
"94352","89149"
"25224","46786"
"22419","36487"
"47042","38198"
"65440","88703"
"03269","88470"
"83722","80075"
"09060","78733"
"75774","69032"
"13080","29406"
"29175","21489"
"30453","31868"
"44714","M1534"
"45715","88537"
"98433","43625"
"05453","86681"
"09381","86681"
"20406","46882"
"29115","24978"
"86308","74140"
"49793","73932"
"34420","90913"
"71345","55655"
"65334","36069"
"63946","63198"
"75497","44792"
"75476","96181"
"81225","44716"
"00581","54141"
"96689","29700"
"86349","12032"
"27095","87881"
"97550","97546"
"97550","75542"
"27095","05126"
"44743","86648"
"30458","57720"
"97729","62844"
"05130","74428"
"78390","62913"
"88113","01318"
"20670","25816"
"30711","45071"
"88468","57537"
"98433","45814"
"98433","42823"
"46380","13074"
"80344","50621"
"01317","75494"
"86929","65783"
"75605","57708"
"48058","88971"
"93231","22190"
"84873","53835"
"45070","73854"
"78410","50757"
"37675","12077"
"36507","06165"
"46335","78411"
"27107","89189"
"60467","03811"
"72806","55559"
"30613","16942"
"87160","57722"
"50563","38197"
"91935","87181"
"64107","88761"
"45070","39342"
"38196","69628"
"74893","28561"
"07860","04424"
"05466","73986"
"45217","36902"
"59491","60740"
"59491","35981"
"58282","05712"
"71969","84874"
"59491","77495"
"59505","16862"
"98824","69712"
"23162","73857"
"75486","92932"
"46612","68089"
"74225","80459"
"86459","40698"
"20016","55635"
"88210","68174"
"80409","80876"
"57822","58065"
"86939","68287"
"80409","77390"
"78888","89149"
"59491","29133"
"M8215","05577"
"56275","90948"
"11162","64110"
"87981","87927"
"28613","22538"
"78389","05577"
"71721","75483"
"09357","58745"
"59493","93443"
"75520","97490"
"45920","89074"
"93232","48426"
"92621","35687"
"13071","09616"
"15176","72817"
"45920","88912"
"23253","38195"
"89511","37946"
"82178","26184"
"93232","84892"
"70463","27864"
"37940","44328"
"37940","44328"
"60829","24702"
"83076","86317"
"93219","26765"
"86514","65410"
"02272","904JV"
"30711","84856"
"46863","73858"
"82936","82842"
"87918","7903"
"02234","65656"
"4949","904JV"
"44742","97628"
"46822","17133"
"33773","75574"
"49636","24990"
"49636","71628"
"20573","37733"
"09100","09064"
"60829","01331"
"46860","46860"
"23305","09615"
"08993","65439"
"48368","46013"
"99170","64110"
"25226","98324"
"13891","65402"
"60829","46786"
"88740","88112"
"53615","64110"
"29234","00258"
"87796","84476"
"52202","29266"
"54141","25688"
"75502","12407"
"67851","27952"
"57755","55073"
"98962","80686"
"18943","75791"
"86994","75837"
"10923","24902"
"10923","23260"
"46681","24902"
"89443","24902"
"46681","23260"
"89443","23260"
"13100","92823"
"24481","92765"
"45470","58475"
"93165","9411"
"88543","81575"
"80409","36069"
"87110","56637"
"92601","88453"
"76809","20362"
"45863","26483"
"98790","26788"
"60950","55644"
"60828","29692"
"92343","36242"
"94729","68299"
"30415","01950"
"00996","83655"
"82843","03834"
"64566","83716"
"29430","16942"
"30286","15318"
"67144","47836"
"59491","44325"
"03914","56273"
"68389","17354"
"91817","94122"
"83591","87012"
"99159","00820"
"05329","65116"
"48529","86681"
"03167","20837"
"59164","46851"
"59491","44918"
"38177","91373"
"82171","13052"
"13068","69357"
"73862","38904"
"23151","46811"
"60481","02753"
"98241","85776"
"98241","47855"
"25958","82171"
"10490","50047"
"56621","86681"
"62524","42259"
"G2901","904JV"
"45920","59179"
"45920","84649"
"43699","16940"
"64075","45613"
"98433","12613"
"40574","74571"
"12898","40316"
"12898","88424"
"83408","78440"
"83401","16945"
"83401","92857"
"59470","36069"
"78403","35346"
"03985","01167"
"83006","46059"
"78390","67584"
"00420","63022"
"69765","75169"
"45920","22244"
"01319","48536"
"75463","73959"
"14133","45765"
"87158","00528"
"46226","71708"
"98667","82651"
"84871","55632"
"M2508","04564"
"97729","25459"
"19275","42835"
"59491","43634"
"N8501","08860"
"38195","11144"
"68267","31953"
"46806","58476"
"45920","69344"
"56752","16940"
"20856","39935"
"59557","70349"
"91072","74416"
"70268","25365"
"33778","30212"
"47618","50292"
"58579","68524"
"12448","98998"
"36356","42208"
"98654","13980"
"00386","45814"
"81372","58656"
"1712","75486"
"13048","04270"
"25204","78880"
"53644","81665"
"46950","25145"
"36437","78875"
"89343","01298"
"67144","46399"
"48518","01285"
"28551","85535"
"72203","79540"
"55548","15072"
"40064","40049"
"25566","76672"
"38874","67435"
"45920","75483"
"00506","45773"
"87157","00206"
"16938","91875"
"11162","46838"
"03833","43341"
"45920","82521"
"31216","01500"
"98530","92603"
"23774","30447"
"93152","12283"
"41029","14433"
"93222","04889"
"98433","62522"
"09357","37622"
"15670","40232"
"92604","83296"
"95760","94679"
"55623","04228"
"87162","21489"
"23610","04228"
"23610","53564"
"64062","15619"
"94353","68555"
"88657","28412"
"67231","28412"
"53584","88553"
"92258","58583"
"58612","36069"
"23559","69816"
"92697","65772"
"57085","03357"
"01186","88396"
"19189","56069"
"70349","81370"
"68389","88076"
"97662","82619"
"83401","72364"
"09196","87012"
"68992","93455"
"69974","87938"
"71915","49513"
"89486","53592"
"89793","97322"
"63142","30082"
"28281","06142"
"46242","Y1775"
"88596","65464"
"27952","93382"
"45920","52729"
"48106","46566"
"38259","74834"
"75434","74111"
"11119","41457"
"63127","51379"
"83310","02322"
"13091","74762"
"15732","50242"
"58406","84605"
"68413","60450"
"22492","42392"
"46834","17038"
"55519","74765"
"00470","99085"
"G8147","26852"
"38259","18587"
"45677","22528"
"29362","69329"
"95805","58344"
"68197","13801"
"72745","86295"
"71915","G7945"
"M0392","90921"
"29555","60878"
"74423","82614"
"44253","46183"
"82397","24879"
"53015","67652"
"38098","45170"
"37237","45157"
"83401","81575"
"59493","44766"
"82830","04613"
"59491","62905"
"68389","62905"
"73325","62905"
"59491","42823"
"59491","86681"
"59491","26864"
"68389","42823"
"73325","42823"
"68389","86681"
"73325","86681"
"68389","26864"
"73325","26864"
"91940","30286"
"49332","30286"
"00982","12245"
"28059","37733"
"55624","88394"
"63936","87938"
"38259","65490"
"68389","G1150"
"01249","67660"
"45106","92891"
"86238","25848"
"87002","86681"
"98433","25186"
"67036","90011"
"44742","47636"
"71915","80004"
"44742","27618"
"44742","44742"
"35923","86681"
"25565","74416"
"63104","05332"
"41268","48523"
"20582","35687"
"90656","65402"
"49443","64111"
"65337","28604"
"37450","29484"
"46788","M8187"
"83127","21841"
"50470","79546"
"18956","22522"
"01099","76320"
"88389","62590"
"83129","46786"
"30133","23285"
"80922","23654"
"80922","23537"
"09411","42835"
"46785","20570"
"94353","45683"
"55416","42823"
"75400","65656"
"38259","63022"
"17187","21248"
"28648","68316"
"04314","72817"
"45920","30325"
"75968","70500"
"59491","12919"
"23821","12919"
"46053","90025"
"78389","00206"
"42235","25816"
"23821","12919"
"59497","12919"
"29362","90411"
"71270","80100"
"78818","00780"
"22357","30000"
"78818","00780"
"08190","20756"
"45920","62905"
"05749","85536"
"56086","98462"
"36654","98462"
"33781","62493"
"31879","14430"
"25541","7903"
"90664","29442"
"58354","74752"
"23142","81637"
"69548","13770"
"89648","48156"
"98597","48374"
"05329","00206"
"59491","92584"
"09968","96956"
"89504","07402"
"30057","22156"
"62524","12367"
"06192","74140"
"88573","79112"
"57755","11121"
"G6754","05084"
"88306","25341"
"91732","23285"
"38259","57687"
"19461","24702"
"33822","67225"
"83540","85768"
"28059","23918"
"02406","45923"
"22492","89725"
"46784","30326"
"98433","08055"
"99158","43682"
"46119","86921"
"89701","11132"
"91817","89097"
"64051","25342"
"36268","57847"
"92521","62007"
"82936","16878"
"98787","69859"
"36340","50047"
"59491","11132"
"11162","43362"
"91732","46817"
"60750","53261"
"89510","46778"
"09357","75666"
"55385","89417"
